rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,4.20556,-0.318805,0,0,0.0187969,0,0,0,-1.98372
2,1,0.289928,-0.286659,0,0,0.0160681,0,0,0,1.21746
3,1,4.03459,-0.385908,0,0,0.0385836,0,0,0,-1.10635
4,1,1.3466,-0.210866,0,0,-0.0435149,0,0,0,-2.49648
5,1,0.489245,-0.272817,0,0,0.0189528,0,0,0,7.23231
6,1,4.11949,-0.299147,0,0,-0.137829,0,0,0,-2.41528
7,1,12.9234,-0.364521,0,0,0.0036558,0,0,0,-2.25991
8,1,0.507682,-0.263742,0,0,0.0521733,0,0,0,0.410716
9,1,1.58668,-0.339119,0,0,-0.0620046,0,0,0,-1.23241
10,1,0.813154,-0.265833,0,0,-0.0852375,0,0,0,4.03322
1,2,5.59522,0.350766,0,0,0.0935311,0,0,0,6.14597
2,2,6.55614,0.332603,0,0,-0.0459921,0,0,0,4.71209
3,2,6.78327,0.324367,0,0,0.0888259,0,0,0,1.97702
4,2,5.16398,0.317173,0,0,-0.0189648,0,0,0,9.36144
5,2,4.08486,0.316762,0,0,0.0448742,0,0,0,3.43554
6,2,4.6125,0.341104,0,0,0.133325,0,0,0,1.88545
7,2,10.5039,0.353738,0,0,-0.0601827,0,0,0,7.66335
8,2,3.51531,0.357012,0,0,0.109197,0,0,0,5.7608
9,2,8.55953,0.326571,0,0,-0.0170794,0,0,0,4.24512
10,2,6.17397,0.313645,0,0,0.0141812,0,0,0,7.59658
1,3,1.63621,-0.0552215,0,0,-0.0112321,0,0,0,-5.57684
2,3,1.3802,-0.0601247,0,0,-0.028926,0,0,0,-5.35889
3,3,1.88508,-0.0449381,0,0,-0.0176005,0,0,0,-5.71029
4,3,1.96879,-0.0496361,0,0,-0.0329286,0,0,0,-5.72021
5,3,1.58841,-0.0547885,0,0,0.0484403,0,0,0,-5.70244
6,3,2.1677,-0.079188,0,0,-0.154404,0,0,0,-5.47644
7,3,1.35564,-0.0234152,0,0,-0.00910273,0,0,0,-5.46498
8,3,1.55466,-0.042788,0,0,-0.0474698,0,0,0,-5.42882
9,3,1.68855,-0.0417786,0,0,-0.00738832,0,0,0,-5.54525
10,3,1.83008,-0.0578241,0,0,0.0315425,0,0,0,-5.70835
