rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,11.0921,0.490172,0,19.5235,-0.000352853,0,0,0,-3.30652
2,1,24.9622,0.530941,0,64.211,9.60205e-05,0,0,0,-3.3555
3,1,25.684,0.581179,0,10.1455,0.000249522,0,0,0,-3.51228
4,1,9.28103,0.486812,0,97.0125,0.0005265,0,0,0,-3.35673
5,1,18.8894,0.490221,0,105.045,0.000748536,0,0,0,-3.22631
6,1,4.96937,0.470367,0,89.9008,-0.000105775,0,0,0,-3.24503
7,1,11.635,0.513355,0,5.71306,5.23206e-06,0,0,0,-3.28491
8,1,7.78784,0.503036,0,17.9388,0.000331419,0,0,0,-3.26256
9,1,7.78908,0.465072,0,69.294,-0.000132848,0,0,0,-3.32327
10,1,7.29389,0.517334,0,46.7888,6.31644e-05,0,0,0,-3.3361
1,2,14.1428,-0.515467,0,6.62612,6.15808e-05,0,0,0,3.51969
2,2,12.4316,-0.505477,0,58.8341,-0.000144059,0,0,0,5.45809
3,2,4.92903,-0.503024,0,56.9658,0.000225158,0,0,0,5.57986
4,2,20.8607,-0.513002,0,135.484,-0.000335743,0,0,0,4.64978
5,2,17.9728,-0.504891,0,81.7945,-0.000189496,0,0,0,7.34452
6,2,5.63241,-0.534048,0,39.2271,-5.23393e-05,0,0,0,6.0561
7,2,5.33958,-0.494081,0,19.979,1.26359e-05,0,0,0,6.36809
8,2,14.7987,-0.502752,0,64.2219,-0.000630539,0,0,0,10.4399
9,2,13.4117,-0.552358,0,15.2176,-0.000404351,0,0,0,13.6605
10,2,5.2996,-0.52659,0,81.8736,-0.000464234,0,0,0,4.59257
1,3,8.66933,-0.595728,0,-2.33932,-5.34052e-05,0,0,0,5.3227
2,3,3.29997,-0.486047,0,-51.6725,-3.56854e-05,0,0,0,6.66708
3,3,5.90948,-0.750289,0,5.64372,-3.45638e-05,0,0,0,1.26368
4,3,18.5448,-0.775037,0,54.0043,-0.00037818,0,0,0,0.928328
5,3,10.8113,-0.490224,0,-36.6542,0.000118802,0,0,0,2.73897
6,3,5.97788,-0.715164,0,61.9574,0.000213891,0,0,0,0.757795
7,3,4.88291,-0.3684,0,-14.2422,-2.75442e-05,0,0,0,0.236906
8,3,16.3513,-0.446908,0,1.54859,-2.09428e-05,0,0,0,-1.20479
9,3,0.57294,-0.598752,0,24.0342,-0.000301546,0,0,0,5.96658
10,3,4.4447,-0.473719,0,-45.0625,-0.000133694,0,0,0,7.26415
1,4,7.55783,0.537188,0,61.8831,-0.000428129,0,0,0,-6.1582
2,4,3.62516,0.546257,0,50.898,0.000191171,0,0,0,-4.38248
3,4,19.6564,0.494414,0,43.6223,1.96093e-05,0,0,0,-6.04486
4,4,6.40099,0.504878,0,27.663,0.000233881,0,0,0,-5.43615
5,4,8.46052,0.552293,0,56.638,0.000733251,0,0,0,-7.97482
6,4,8.09905,0.518637,0,45.907,-0.000137107,0,0,0,-6.42653
7,4,3.73162,0.575763,0,69.6149,-0.000259584,0,0,0,-4.82451
8,4,26.225,0.526961,0,29.7446,0.000507349,0,0,0,-9.13721
9,4,12.6428,0.61694,0,0.772734,0.000197876,0,0,0,-8.17798
10,4,5.30153,0.485947,0,16.5404,-0.000724966,0,0,0,-4.88026
