rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,122.911,1.6465,5,10,14809.1,1e-07,0.033,0.001,1.35061
2,1,0.28362,1.78426,5,10,13289.3,1e-07,0.033,0.001,1.4843
3,1,0.179427,1.70447,5,10,13539.5,1e-07,0.033,0.001,1.25619
4,1,3292.08,1.69194,5,10,11628.6,1e-07,0.033,0.001,2.01722
5,1,551157,1.75373,5,10,13074.3,1e-07,0.033,0.001,1.4554
6,1,0.561698,1.85598,5,10,12318.6,1e-07,0.033,0.001,1.55036
7,1,0.163334,1.7067,5,10,12470.8,1e-07,0.033,0.001,1.73854
8,1,0.00915274,1.7093,5,10,12034.1,1e-07,0.033,0.001,1.91734
9,1,783.419,1.67143,5,10,13882.9,1e-07,0.033,0.001,1.56628
10,1,8.61889,1.62799,5,10,12573.2,1e-07,0.033,0.001,1.65575
1,2,250.253,0.625015,5,10,12671.8,1e-07,0.033,0.001,13.9998
2,2,0.00561437,0.602503,5,10,13647.4,1e-07,0.033,0.001,13.9968
3,2,0.0147808,0.59052,5,10,11967.1,1e-07,0.033,0.001,13.9512
4,2,0.101512,0.618046,5,10,13003.3,1e-07,0.033,0.001,13.5297
5,2,0.0149837,0.606064,5,10,14990.4,1e-07,0.033,0.001,13.9398
6,2,17.5053,0.607706,5,10,14578.9,1e-07,0.033,0.001,13.9776
7,2,0.0149769,0.57559,5,10,12261.2,1e-07,0.033,0.001,13.999
8,2,0.0240078,0.588431,5,10,12496.3,1e-07,0.033,0.001,13.9971
9,2,0.0230126,0.604986,5,10,13453.1,1e-07,0.033,0.001,13.9975
10,2,38.0948,0.594075,5,10,15113,1e-07,0.033,0.001,13.959
1,3,5.50399e-05,0.530409,5,10,13111.5,1e-07,0.033,0.001,13.7429
2,3,0.00921167,0.460512,5,10,13689.1,1e-07,0.033,0.001,13.779
3,3,0.000966111,0.45447,5,10,14418,1e-07,0.033,0.001,13.9989
4,3,104.671,0.461552,5,10,12811.3,1e-07,0.033,0.001,13.996
5,3,0.158527,0.609085,5,10,11509.5,1e-07,0.033,0.001,8.23156
6,3,0.249256,0.471316,5,10,13005,1e-07,0.033,0.001,12.9102
7,3,0.361135,0.545265,5,10,12706.7,1e-07,0.033,0.001,9.78538
8,3,12492.9,0.509724,5,10,14772.6,1e-07,0.033,0.001,12.3796
9,3,6.51603,0.602046,5,10,13597.6,1e-07,0.033,0.001,8.68843
10,3,0.253786,0.545051,5,10,13945.7,1e-07,0.033,0.001,10.6111
1,4,0.0252449,1.7854,5,10,12441.1,1e-07,0.033,0.001,0.527568
2,4,4.53626,1.76709,5,10,12884.3,1e-07,0.033,0.001,0.00131212
3,4,11.3429,1.84617,5,10,13655.1,1e-07,0.033,0.001,0.320113
4,4,0.133707,1.84773,5,10,14899.4,1e-07,0.033,0.001,0.00857435
5,4,146.704,1.57344,5,10,10809.3,1e-07,0.033,0.001,1.15514
6,4,21083,1.76044,5,10,12088.1,1e-07,0.033,0.001,0.276559
7,4,0.00138111,1.76886,5,10,11991.6,1e-07,0.033,0.001,0.701817
8,4,0.484508,1.77335,5,10,13850.3,1e-07,0.033,0.001,0.120901
9,4,18.654,1.80916,5,10,13183.5,1e-07,0.033,0.001,0.00121727
10,4,0.120256,1.74445,5,10,14590.2,1e-07,0.033,0.001,0.0387262
