rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,14.729,0.512236,0,0,0.110487,0,0,0,-3.08843
2,1,8.65747,0.592588,0,0,0.00220388,0,0,0,-2.98335
3,1,8.1996,0.546838,0,0,0.0208578,0,0,0,-3.1684
4,1,18.0169,0.539462,0,0,-0.13129,0,0,0,-2.63289
5,1,23.1374,0.575331,0,0,-0.0141066,0,0,0,-3.00533
6,1,9.3408,0.631997,0,0,-0.0736438,0,0,0,-2.93449
7,1,8.10563,0.548146,0,0,-0.0613633,0,0,0,-2.80463
8,1,5.22388,0.549672,0,0,-0.0970126,0,0,0,-2.692
9,1,16.5813,0.527265,0,0,0.0459013,0,0,0,-2.92298
10,1,12.0715,0.50093,0,0,-0.0531865,0,0,0,-2.86018
1,2,15.4401,-0.456394,0,0,-0.0453746,0,0,0,10.1993
2,2,4.73516,-0.493077,0,0,0.0287966,0,0,0,7.545
3,2,5.70316,-0.513166,0,0,-0.102597,0,0,0,4.80507
4,2,7.63001,-0.467607,0,0,-0.0195541,0,0,0,2.50853
5,2,5.71679,-0.487184,0,0,0.122654,0,0,0,4.5948
6,2,12.7801,-0.484478,0,0,0.0948214,0,0,0,5.58488
7,2,5.71634,-0.538775,0,0,-0.0783124,0,0,0,8.74542
8,2,6.18821,-0.51671,0,0,-0.0593262,0,0,0,7.63463
9,2,6.14587,-0.488964,0,0,0.0144572,0,0,0,7.78061
10,2,13.5577,-0.507164,0,0,0.130798,0,0,0,4.97912
1,3,0.110135,-0.620521,0,0,-0.011267,0,0,0,3.12793
2,3,5.2303,-0.761831,0,0,0.031848,0,0,0,3.28214
3,3,2.97535,-0.775039,0,0,0.0837223,0,0,0,8.60792
4,3,14.5684,-0.759575,0,0,-0.0344281,0,0,0,7.30179
5,3,8.07576,-0.482213,0,0,-0.141586,0,0,0,-0.495186
6,3,8.52831,-0.738642,0,0,-0.0194189,0,0,0,1.62131
7,3,8.89908,-0.592898,0,0,-0.0426247,0,0,0,-0.00840972
8,3,19.3505,-0.660301,0,0,0.108018,0,0,0,1.18266
9,3,11.7919,-0.493837,0,0,0.0251408,0,0,0,-0.358649
10,3,8.54632,-0.59329,0,0,0.0504162,0,0,0,0.290645
1,4,6.23846,0.593227,0,0,-0.063753,0,0,0,-4.09266
2,4,11.4297,0.582922,0,0,-0.0287433,0,0,0,-11.5617
3,4,12.3462,0.626698,0,0,0.0293612,0,0,0,-4.60877
4,4,7.90548,0.627542,0,0,0.116567,0,0,0,-8.37207
5,4,14.906,0.466852,0,0,-0.204344,0,0,0,-3.26022
6,4,19.8738,0.579147,0,0,-0.0925372,0,0,0,-4.7587
7,4,3.33272,0.583918,0,0,-0.100548,0,0,0,-3.79377
8,4,9.19297,0.586455,0,0,0.0435497,0,0,0,-5.60211
9,4,12.8436,0.606448,0,0,-0.00578723,0,0,0,-11.924
10,4,7.79945,0.570024,0,0,0.0955966,0,0,0,-6.76433
