D_pop,0.0702561,-3.44249e-09,0.00482919,-0.0267102,-0.000849817,0.0799455,5.64708e-08,0.00853773,-0.000250208,6.82147e-05
B_pop,-3.44249e-09,2.07003e-09,-3.89295e-05,-3.5766e-05,8.45193e-08,-0.00586023,-4.54348e-12,-4.3747e-05,-1.2237e-08,2.08251e-09
Time0_pop,0.00482919,-3.89295e-05,13.775,-0.121159,-0.00936932,134.472,2.57373e-06,4.96177,-0.00407215,0.000931619
omega_alpha,-0.0267102,-3.5766e-05,-0.121159,50.7143,0.0166571,176.317,-4.03432e-05,0.564452,0.00437982,-0.00141815
omega_D,-0.000849817,8.45193e-08,-0.00936932,0.0166571,0.0364952,0.097156,-4.74326e-08,-0.00757051,0.00104097,-0.000280672
omega_C,0.0799455,-0.00586023,134.472,176.317,0.097156,50511.2,-0.000632568,129.191,0.510521,-0.131982
omega_B,5.64708e-08,-4.54348e-12,2.57373e-06,-4.03432e-05,-4.74326e-08,-0.000632568,4.58215e-10,-5.38824e-06,1.85543e-08,-5.52406e-09
omega_Time0,0.00853773,-4.3747e-05,4.96177,0.564452,-0.00757051,129.191,-5.38824e-06,14.9806,0.00296525,-0.000765919
a,-0.000250208,-1.2237e-08,-0.00407215,0.00437982,0.00104097,0.510521,1.85543e-08,0.00296525,0.00555066,-0.00126287
b,6.82147e-05,2.08251e-09,0.000931619,-0.00141815,-0.000280672,-0.131982,-5.52406e-09,-0.000765919,-0.00126287,0.000341441
