rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,2.63417,5,10,19376.6,1e-07,0.033,0.001,14
2,1,4.93e-05,3.61588,5,10,29112.7,1e-07,0.033,0.001,14
3,1,4.93e-05,2.30543,5,10,16656.3,1e-07,0.033,0.001,14
4,1,4.93e-05,2.75066,5,10,20316.6,1e-07,0.033,0.001,14
5,1,4.93e-05,3.01788,5,10,22740.8,1e-07,0.033,0.001,14
6,1,4.93e-05,2.53461,5,10,18579.2,1e-07,0.033,0.001,14
7,1,4.93e-05,3.27681,5,10,25137.3,1e-07,0.033,0.001,14
8,1,4.93e-05,2.4243,5,10,17575.6,1e-07,0.033,0.001,14
9,1,4.93e-05,3.10801,5,10,23634.5,1e-07,0.033,0.001,14
10,1,4.93e-05,2.72151,5,10,20046.3,1e-07,0.033,0.001,14
1,2,4.93e-05,0.67487,5,10,28848,1e-07,0.033,0.001,14
2,2,4.93e-05,0.658721,5,10,41138.3,1e-07,0.033,0.001,14
3,2,4.93e-05,0.687777,5,10,37765.1,1e-07,0.033,0.001,14
4,2,4.93e-05,0.674734,5,10,22566.5,1e-07,0.033,0.001,14
5,2,4.93e-05,0.66597,5,10,34278.6,1e-07,0.033,0.001,14
6,2,4.93e-05,0.677763,5,10,38217.3,1e-07,0.033,0.001,14
7,2,4.93e-05,0.663926,5,10,40137.6,1e-07,0.033,0.001,14
8,2,4.93e-05,0.685108,5,10,26316.1,1e-07,0.033,0.001,14
9,2,4.93e-05,0.674129,5,10,30798.9,1e-07,0.033,0.001,14
10,2,4.93e-05,0.691031,5,10,45561.2,1e-07,0.033,0.001,14
1,3,4.93e-05,0.539003,5,10,20688.3,1e-07,0.033,0.001,14
2,3,4.93e-05,0.50559,5,10,18479.9,1e-07,0.033,0.001,14
3,3,4.93e-05,0.572842,5,10,9575.95,1e-07,0.033,0.001,14
4,3,4.93e-05,0.524924,5,10,16082.3,1e-07,0.033,0.001,14
5,3,4.93e-05,0.527666,5,10,24331.8,1e-07,0.033,0.001,14
6,3,4.93e-05,0.548663,5,10,13619.2,1e-07,0.033,0.001,14
7,3,4.93e-05,0.501115,5,10,28630,1e-07,0.033,0.001,14
8,3,4.93e-05,0.538987,5,10,18355.9,1e-07,0.033,0.001,14
9,3,4.93e-05,0.638293,5,10,8975.87,1e-07,0.033,0.001,14
10,3,4.93e-05,0.581504,5,10,10463.2,1e-07,0.033,0.001,14
1,4,4.93e-05,2.95772,5,10,21682.7,1e-07,0.033,0.001,14
2,4,4.93e-05,1.85795,5,10,13010.7,1e-07,0.033,0.001,14
3,4,4.93e-05,1.33329,5,10,10196.8,1e-07,0.033,0.001,14
4,4,4.93e-05,1.42447,5,10,10614.7,1e-07,0.033,0.001,14
5,4,4.93e-05,1.31709,5,10,10036.2,1e-07,0.033,0.001,14
6,4,4.93e-05,1.81511,5,10,12750,1e-07,0.033,0.001,14
7,4,4.93e-05,4.08239,5,10,33760,1e-07,0.033,0.001,14
8,4,4.93e-05,4.08487,5,10,33506.8,1e-07,0.033,0.001,14
9,4,4.93e-05,2.4669,5,10,17248.3,1e-07,0.033,0.001,14
10,4,4.93e-05,3.01715,5,10,22158.3,1e-07,0.033,0.001,14
