rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,0.79464,0,0,-0.0416675,0,0,0,4.96641
2,1,0,1.11141,0,0,0.365443,0,0,0,3.87477
3,1,0,0.661337,0,0,-0.192944,0,0,0,0.827786
4,1,0,0.837913,0,0,0.00570663,0,0,0,8.01742
5,1,0,0.930624,0,0,0.11843,0,0,0,-11.6031
6,1,0,0.756108,0,0,-0.0836884,0,0,0,-0.834285
7,1,0,1.01294,0,0,0.218623,0,0,0,-13.6501
8,1,0,0.711613,0,0,-0.139222,0,0,0,-5.52318
9,1,0,0.960054,0,0,0.156977,0,0,0,-7.637
10,1,0,0.827258,0,0,-0.00768817,0,0,0,2.19699
1,2,0,-0.567164,0,0,0.356309,0,0,0,5.65676
2,2,0,-0.591385,0,0,0.711208,0,0,0,-1.27584
3,2,0,-0.548219,0,0,0.625654,0,0,0,6.43865
4,2,0,-0.567366,0,0,0.110734,0,0,0,-0.500582
5,2,0,-0.58044,0,0,0.52879,0,0,0,2.14255
6,2,0,-0.562887,0,0,0.637557,0,0,0,-0.913629
7,2,0,-0.583514,0,0,0.686582,0,0,0,-15.3108
8,2,0,-0.552108,0,0,0.26445,0,0,0,-10.341
9,2,0,-0.568262,0,0,0.421747,0,0,0,-7.45051
10,2,0,-0.5435,0,0,0.813326,0,0,0,-4.67629
1,3,0,-0.791964,0,0,0.0238395,0,0,0,4.02254
2,3,0,-0.855958,0,0,-0.0890479,0,0,0,12.7771
3,3,0,-0.731076,0,0,-0.746476,0,0,0,2.92425
4,3,0,-0.818431,0,0,-0.22801,0,0,0,-9.49281
5,3,0,-0.813221,0,0,0.186054,0,0,0,1.17615
6,3,0,-0.7742,0,0,-0.394248,0,0,0,-2.55497
7,3,0,-0.864848,0,0,0.348725,0,0,0,20.8723
8,3,0,-0.791994,0,0,-0.095781,0,0,0,-9.3483
9,3,0,-0.622887,0,0,-0.811192,0,0,0,-0.262835
10,3,0,-0.716067,0,0,-0.657864,0,0,0,-4.37995
1,4,0,0.910489,0,0,0.0707857,0,0,0,-19.9532
2,4,0,0.445547,0,0,-0.439958,0,0,0,5.01915
3,4,0,0.113723,0,0,-0.683655,0,0,0,-16.0686
4,4,0,0.179874,0,0,-0.64349,0,0,0,-1.53548
5,4,0,0.101494,0,0,-0.699537,0,0,0,7.15459
6,4,0,0.422216,0,0,-0.4602,0,0,0,-7.26249
7,4,0,1.23275,0,0,0.513546,0,0,0,14.1312
8,4,0,1.23336,0,0,0.506018,0,0,0,2.39032
9,4,0,0.729032,0,0,-0.158016,0,0,0,-1.71833
10,4,0,0.930384,0,0,0.0924808,0,0,0,-6.19967
