D_pop,0.0717188,-0.00108996,-0.0178194,-0.014697,-0.00165945,-0.80327,-0.00035125,-0.0595266,-0.000283982,7.38456e-05
B_pop,-0.00108996,0.0106815,0.0360631,0.07996,0.000473291,5.00932,0.00350374,0.372386,0.000241433,-3.61231e-05
Time0_pop,-0.0178194,0.0360631,30.3715,-0.578099,0.0257985,41.8165,0.0677686,18.2684,0.0212302,-0.00579227
omega_alpha,-0.014697,0.07996,-0.578099,33.1471,-0.000768252,135.062,0.0106836,3.99072,-0.00647551,0.00167315
omega_D,-0.00165945,0.000473291,0.0257985,-0.000768252,0.0386688,0.55368,0.000509817,0.0748954,0.00115339,-0.000308169
omega_C,-0.80327,5.00932,41.8165,135.062,0.55368,45275.4,2.51714,326.946,0.325153,-0.0691662
omega_B,-0.00035125,0.00350374,0.0677686,0.0106836,0.000509817,2.51714,0.00368497,0.211094,0.000498333,-0.000120071
omega_Time0,-0.0595266,0.372386,18.2684,3.99072,0.0748954,326.946,0.211094,71.2937,0.0696822,-0.0177787
a,-0.000283982,0.000241433,0.0212302,-0.00647551,0.00115339,0.325153,0.000498333,0.0696822,0.00565927,-0.00128941
b,7.38456e-05,-3.61231e-05,-0.00579227,0.00167315,-0.000308169,-0.0691662,-0.000120071,-0.0177787,-0.00128941,0.000347954
