D_pop,0.20492,0.0495036,0.0407525,0.0246795,-0.0342057,0.0030758,0.00331739,-0.000951711
B_pop,0.0495036,0.179138,0.0934293,0.0519641,-0.0451446,0.015282,0.00657097,-0.00180722
Time0_pop,0.0407525,0.0934293,0.17895,0.0400968,-0.0564931,0.0244195,0.0070056,-0.00181585
omega_D,0.0246795,0.0519641,0.0400968,0.108446,-0.0308097,0.00558849,0.00313167,-0.00089189
omega_B,-0.0342057,-0.0451446,-0.0564931,-0.0308097,0.134245,0.000239993,-0.00576397,0.00157196
omega_Time0,0.0030758,0.015282,0.0244195,0.00558849,0.000239993,0.0305909,0.000284375,-8.46818e-05
a,0.00331739,0.00657097,0.0070056,0.00313167,-0.00576397,0.000284375,0.00530865,-0.00122667
b,-0.000951711,-0.00180722,-0.00181585,-0.00089189,0.00157196,-8.46818e-05,-0.00122667,0.000347231
