rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,6.39437e-05,0.229639,5,10,7601.93,1e-07,0.033,0.001,13.8531
2,1,4.94131e-05,0.256808,5,10,7406.88,1e-07,0.033,0.001,13.7992
3,1,5.52695e-05,0.272056,5,10,7365.89,1e-07,0.033,0.001,12.3362
4,1,5.36275e-05,0.254794,5,10,7410.71,1e-07,0.033,0.001,13.9996
5,1,0.000274455,0.240762,5,10,7195.36,1e-07,0.033,0.001,9.41173
6,1,5.33725e-05,0.248266,5,10,7035.81,1e-07,0.033,0.001,13.9959
7,1,3.96806e-05,0.260937,5,10,7469.33,1e-07,0.033,0.001,13.9999
8,1,0.000109554,0.241065,5,10,7569.48,1e-07,0.033,0.001,12.7632
9,1,3.94818e-05,0.259949,5,10,7629.05,1e-07,0.033,0.001,13.8166
10,1,5.77882e-05,0.246535,5,10,7706.28,1e-07,0.033,0.001,13.9834
1,2,0.102969,0.432862,5,10,7559.28,1e-07,0.033,0.001,13.966
2,2,0.00742457,0.423207,5,10,7521.73,1e-07,0.033,0.001,13.9996
3,2,0.00323826,0.430671,5,10,7403.07,1e-07,0.033,0.001,13.9996
4,2,0.0117881,0.421363,5,10,7387.46,1e-07,0.033,0.001,13.9774
5,2,0.00258554,0.429394,5,10,7858.51,1e-07,0.033,0.001,13.9949
6,2,0.122261,0.431207,5,10,7235.68,1e-07,0.033,0.001,14
7,2,0.00115742,0.435108,5,10,7647.42,1e-07,0.033,0.001,13.9325
8,2,0.0354173,0.417441,5,10,7207.49,1e-07,0.033,0.001,13.9873
9,2,0.00136181,0.427395,5,10,7646.29,1e-07,0.033,0.001,13.9763
10,2,0.0023689,0.436195,5,10,7709.32,1e-07,0.033,0.001,13.998
1,3,0.000112665,0.314651,5,10,7243.01,1e-07,0.033,0.001,1.3443
2,3,0.000122209,0.316288,5,10,7124.35,1e-07,0.033,0.001,1.29941
3,3,0.000113305,0.319322,5,10,7017.54,1e-07,0.033,0.001,1.51208
4,3,0.000101903,0.322209,5,10,7472.91,1e-07,0.033,0.001,1.43482
5,3,0.000115757,0.319054,5,10,7710.78,1e-07,0.033,0.001,1.15884
6,3,0.000141231,0.307298,5,10,7227.64,1e-07,0.033,0.001,1.19991
7,3,0.000150864,0.307329,5,10,7234.48,1e-07,0.033,0.001,1.19837
8,3,0.00012906,0.308964,5,10,6952.03,1e-07,0.033,0.001,1.38673
9,3,0.000114854,0.313175,5,10,7589.61,1e-07,0.033,0.001,1.21183
10,3,0.000114436,0.313703,5,10,7284.08,1e-07,0.033,0.001,1.40085
