rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.260079,-0.343573,0,0,0.020935,0,0,0,0.960351
2,1,0.00229193,-0.231751,0,0,-0.0050581,0,0,0,0.644265
3,1,0.114298,-0.174074,0,0,-0.0106079,0,0,0,-1.58258
4,1,0.0841387,-0.239626,0,0,-0.00454147,0,0,0,6.91582
5,1,1.71686,-0.296271,0,0,-0.0340319,0,0,0,-2.86757
6,1,0.0793709,-0.265581,0,0,-0.0564554,0,0,0,4.54335
7,1,-0.217063,-0.215802,0,0,0.00333797,0,0,0,8.38372
8,1,0.798495,-0.295015,0,0,0.0166571,0,0,0,-1.25192
9,1,-0.222085,-0.219596,0,0,0.0244952,0,0,0,0.736067
10,1,0.15886,-0.272577,0,0,0.0345679,0,0,0,3.1519
1,2,7.64426,0.290337,0,0,0.0153084,0,0,0,2.43189
2,2,5.01463,0.267778,0,0,0.010328,0,0,0,6.93192
3,2,4.18487,0.285263,0,0,-0.00557244,0,0,0,6.90995
4,2,5.47692,0.263413,0,0,-0.00768357,0,0,0,2.8396
5,2,3.95976,0.282294,0,0,0.0541287,0,0,0,4.33451
6,2,7.81599,0.286506,0,0,-0.0284432,0,0,0,11.4327
7,2,3.15603,0.295512,0,0,0.0269004,0,0,0,1.74454
8,2,6.57703,0.254061,0,0,-0.0323466,0,0,0,3.422
9,2,3.31864,0.277626,0,0,0.0267525,0,0,0,2.79542
10,2,3.87226,0.298009,0,0,0.034962,0,0,0,5.286
1,3,0.826499,-0.028617,0,0,-0.0274308,0,0,0,-5.8289
2,3,0.907806,-0.0234275,0,0,-0.0439489,0,0,0,-5.86643
3,3,0.832157,-0.013883,0,0,-0.0590548,0,0,0,-5.69786
4,3,0.726096,-0.0048815,0,0,0.00381645,0,0,0,-5.75651
5,3,0.853568,-0.0147211,0,0,0.0351516,0,0,0,-5.99202
6,3,1.05247,-0.0522642,0,0,-0.0295555,0,0,0,-5.95396
7,3,1.11845,-0.0521631,0,0,-0.028609,0,0,0,-5.95537
8,3,0.962353,-0.0468575,0,0,-0.0684344,0,0,0,-5.79444
9,3,0.845736,-0.0333208,0,0,0.0193123,0,0,0,-5.94313
10,3,0.842096,-0.0316341,0,0,-0.0217765,0,0,0,-5.78318
