rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,7.68549,-0.299148,0,0,0.00705375,0,0,0,-3.00905
2,1,0.104002,-0.239466,0,0,-0.119745,0,0,0,3.60365
3,1,0.878905,-0.224881,0,0,0.0212082,0,0,0,-2.1564
4,1,0.0483723,-0.271518,0,0,-0.0397032,0,0,0,2.35138
5,1,4.73268,-0.205388,0,0,0.0216401,0,0,0,-3.01566
6,1,6.37005,-0.132029,0,0,0.0158369,0,0,0,-3.63337
7,1,0.372315,-0.212234,0,0,-0.00176992,0,0,0,-1.85346
8,1,0.16328,-0.192044,0,0,-0.0355206,0,0,0,-1.06619
9,1,-0.310895,-0.15992,0,0,-0.0176997,0,0,0,3.33351
10,1,0.356,-0.189009,0,0,0.0381205,0,0,0,-1.76028
1,2,3.86707,0.294571,0,0,-0.0308198,0,0,0,1.68165
2,2,4.66368,0.268569,0,0,-0.0969537,0,0,0,4.57161
3,2,9.57746,0.31651,0,0,0.0215951,0,0,0,5.92148
4,2,5.38486,0.273875,0,0,-0.0431933,0,0,0,2.54822
5,2,5.00533,0.317743,0,0,-0.0307683,0,0,0,8.2552
6,2,7.74032,0.284456,0,0,0.0430929,0,0,0,1.02089
7,2,5.51402,0.273799,0,0,-0.0305773,0,0,0,5.72589
8,2,4.19674,0.289878,0,0,0.0375028,0,0,0,6.40706
9,2,2.95189,0.319635,0,0,-0.00842401,0,0,0,2.04315
10,2,6.49307,0.289139,0,0,-0.0056708,0,0,0,7.53408
1,3,1.09199,-0.0234879,0,0,0.0173145,0,0,0,-5.8734
2,3,1.31273,-0.0408683,0,0,0.0195758,0,0,0,-5.97892
3,3,1.13284,-0.0144069,0,0,0.0105765,0,0,0,-5.78836
4,3,1.17185,-0.0415671,0,0,0.026196,0,0,0,-5.95813
5,3,1.47305,-0.0521119,0,0,-0.0589208,0,0,0,-5.94363
6,3,1.0497,-0.0383496,0,0,0.0349891,0,0,0,-5.75316
7,3,1.3069,-0.03777,0,0,-0.0556024,0,0,0,-5.7891
8,3,0.974657,-0.0341347,0,0,-0.0390267,0,0,0,-5.57824
9,3,1.20427,-0.0427395,0,0,-0.0368366,0,0,0,-5.69397
10,3,1.14873,-0.0329569,0,0,0.0477062,0,0,0,-5.97804
