rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,2.05337,5,10,14827.3,1e-07,0.033,0.001,13.9911
2,1,4.93e-05,2.22785,5,10,16169.7,1e-07,0.033,0.001,13.9972
3,1,4.93e-05,1.48421,5,10,11368.2,1e-07,0.033,0.001,13.9999
4,1,4.93e-05,3.11411,5,10,23698,1e-07,0.033,0.001,13.9937
5,1,4.93e-05,2.11154,5,10,15321.3,1e-07,0.033,0.001,13.8779
6,1,4.93e-05,3.02885,5,10,22749.3,1e-07,0.033,0.001,14
7,1,4.93e-05,2.45281,5,10,17848.1,1e-07,0.033,0.001,13.8994
8,1,4.93e-05,4.48401,5,10,39814.1,1e-07,0.033,0.001,13.9936
9,1,4.93e-05,2.89533,5,10,21647.6,1e-07,0.033,0.001,13.9237
10,1,4.93e-05,1.82915,5,10,13374.1,1e-07,0.033,0.001,13.8722
1,2,4.93e-05,0.674149,5,10,30657.7,1e-07,0.033,0.001,13.9944
2,2,4.93e-05,0.683362,5,10,32462.7,1e-07,0.033,0.001,13.98
3,2,4.93e-05,0.660927,5,10,34096.5,1e-07,0.033,0.001,14
4,2,4.93e-05,0.678669,5,10,36065.1,1e-07,0.033,0.001,14
5,2,4.93e-05,0.680244,5,10,37152.3,1e-07,0.033,0.001,13.9835
6,2,4.93e-05,0.66641,5,10,33085.7,1e-07,0.033,0.001,13.9996
7,2,4.93e-05,0.6732,5,10,40401.4,1e-07,0.033,0.001,13.9691
8,2,4.93e-05,0.660131,5,10,42924.4,1e-07,0.033,0.001,13.9999
9,2,4.93e-05,0.668016,5,10,51166.4,1e-07,0.033,0.001,14
10,2,4.93e-05,0.681583,5,10,34097.9,1e-07,0.033,0.001,13.9997
1,3,4.93e-05,0.56176,5,10,10749.6,1e-07,0.033,0.001,14
2,3,4.93e-05,0.551008,5,10,15236,1e-07,0.033,0.001,13.9814
3,3,4.93e-05,0.574189,5,10,11502.4,1e-07,0.033,0.001,13.9998
4,3,4.93e-05,0.591956,5,10,9368.31,1e-07,0.033,0.001,13.999
5,3,4.93e-05,0.505621,5,10,34819.5,1e-07,0.033,0.001,13.9841
6,3,4.93e-05,0.900377,5,10,7658.35,1e-07,0.033,0.001,13.9999
7,3,4.93e-05,0.700929,5,10,8622.59,1e-07,0.033,0.001,13.9997
8,3,4.93e-05,0.529744,5,10,18016.8,1e-07,0.033,0.001,13.7313
9,3,4.93e-05,0.526711,5,10,21593.4,1e-07,0.033,0.001,13.9965
10,3,4.93e-05,0.557625,5,10,11926.3,1e-07,0.033,0.001,13.9945
1,4,4.93e-05,2.24837,5,10,15308.9,1e-07,0.033,0.001,13.9916
2,4,4.93e-05,2.09285,5,10,14336,1e-07,0.033,0.001,13.9873
3,4,4.93e-05,1.1451,5,10,9652.46,1e-07,0.033,0.001,13.9998
4,4,4.93e-05,0.790798,5,10,8636.74,1e-07,0.033,0.001,13.9996
5,4,4.93e-05,2.49733,5,10,18951.2,1e-07,0.033,0.001,11.458
6,4,4.93e-05,1.30528,5,10,10099.1,1e-07,0.033,0.001,13.9945
7,4,4.93e-05,2.17411,5,10,14978.8,1e-07,0.033,0.001,13.9995
8,4,4.93e-05,0.999851,5,10,8624.69,1e-07,0.033,0.001,13.9872
9,4,4.93e-05,2.93462,5,10,21652.6,1e-07,0.033,0.001,13.9908
10,4,4.93e-05,1.69315,5,10,12167.1,1e-07,0.033,0.001,13.9998
