rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,12.7448,0.522994,0,79.739,-0.0187276,0,0,0,-4.13895
2,1,14.3817,0.453601,0,265.421,-0.0488763,0,0,0,-3.93221
3,1,23.2364,0.579869,0,71.9032,0.193109,0,0,0,-4.73849
4,1,9.20017,0.467375,0,215.146,0.0700526,0,0,0,-4.21863
5,1,7.09402,0.506522,0,398.374,-0.024738,0,0,0,-4.36995
6,1,7.5498,0.472551,0,370.87,-0.13969,0,0,0,-3.7382
7,1,12.4535,0.488199,0,141.607,0.0114502,0,0,0,-4.1257
8,1,9.8529,0.528188,0,139.088,-0.0201795,0,0,0,-4.19026
9,1,11.1431,0.485761,0,255.395,-0.0487017,0,0,0,-4.04249
10,1,9.734,0.523092,0,231.367,0.00781011,0,0,0,-4.18299
1,2,16.132,-0.4825,0,2.61563,-0.0257601,0,0,0,1.12493
2,2,15.0748,-0.518828,0,236.509,-0.0529026,0,0,0,7.51765
3,2,5.96984,-0.526823,0,113.651,0.329692,0,0,0,2.64696
4,2,17.1628,-0.492043,0,499.439,-0.130606,0,0,0,3.14446
5,2,14.2615,-0.532992,0,334.187,0.0125499,0,0,0,4.59209
6,2,4.0754,-0.538451,0,63.5961,-0.0815545,0,0,0,7.6883
7,2,23.3099,-0.516771,0,196.004,0.0146697,0,0,0,11.0159
8,2,7.27242,-0.527775,0,115.753,-0.0533679,0,0,0,11.2464
9,2,11.7619,-0.541602,0,41.9678,-0.0705898,0,0,0,14.823
10,2,7.43299,-0.52946,0,280.692,-0.107659,0,0,0,3.95567
1,3,11.1586,-0.673918,0,103.43,-0.0135715,0,0,0,-0.774175
2,3,0.761319,-0.460452,0,-262.889,0.010908,0,0,0,7.81939
3,3,2.78509,-0.475056,0,-352.58,-0.0387648,0,0,0,1.21076
4,3,16.8178,-0.79344,0,218.026,-0.0520211,0,0,0,3.04163
5,3,-0.258247,-0.392202,0,-177.962,-0.0485595,0,0,0,1.74213
6,3,3.03581,-0.453435,0,-138.995,0.177807,0,0,0,5.23039
7,3,22.6513,-0.615582,0,35.7905,0.0767551,0,0,0,-1.31077
8,3,9.16672,-0.497074,0,-634.976,0.0607069,0,0,0,6.00589
9,3,7.91953,-0.469561,0,-354.726,0.0350992,0,0,0,2.24399
10,3,6.07605,-0.741221,0,14.0842,0.153879,0,0,0,0.848442
1,4,5.05362,0.50925,0,148.129,0.0539045,0,0,0,-8.01594
2,4,4.42252,0.488451,0,365.521,-6.50108e-05,0,0,0,-5.39972
3,4,19.0825,0.519604,0,166.943,-0.21015,0,0,0,-4.50887
4,4,6.58273,0.475391,0,268.096,-0.0312726,0,0,0,-6.14561
5,4,9.40052,0.550238,0,240.93,0.00990544,0,0,0,-8.4931
6,4,10.7927,0.58684,0,150.38,-0.0883762,0,0,0,-5.72018
7,4,11.7754,0.498748,0,381.123,0.0192568,0,0,0,-5.33761
8,4,25.8093,0.563948,0,24.6471,0.127183,0,0,0,-12.3427
9,4,12.5707,0.541797,0,2.62294,0.0979014,0,0,0,-10.5715
10,4,4.78226,0.497904,0,226.738,-0.132593,0,0,0,-4.76213
