rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0266066,1.58867,5,15,9712.84,1e-07,0.033,0.001,1.07963
2,1,2.80011,1.59298,5,15,9543.54,1e-07,0.033,0.001,1.00436
3,1,0.00620602,1.59897,5,15,9864.63,1e-07,0.033,0.001,1.40249
4,1,17.5974,1.62966,5,15,9652.96,1e-07,0.033,0.001,1.20057
5,1,1.0547,1.56072,5,14.8167,10217.2,1e-07,0.033,0.001,1.05958
6,1,14.6131,1.57974,5,15,9950.44,1e-07,0.033,0.001,1.08517
7,1,0.249272,1.53764,5,15,9425.07,1e-07,0.033,0.001,1.35623
8,1,1.28227,1.53899,5,15,9491.92,1e-07,0.033,0.001,1.25104
9,1,3.379,1.54092,5,15,9749.54,1e-07,0.033,0.001,1.24216
10,1,0.392667,1.59843,5,15,9598.8,1e-07,0.033,0.001,1.17602
1,2,9.85852,0.545894,5,15,9671.01,1e-07,0.033,0.001,13.9812
2,2,6239.49,0.54778,5,15,9602.49,1e-07,0.033,0.001,13.9999
3,2,13.0093,0.545237,5,15,10096.5,1e-07,0.033,0.001,13.9395
4,2,0.00233074,0.547148,5,15,9737.05,1e-07,0.033,0.001,14
5,2,0.0337104,0.553929,5,15,10130.2,1e-07,0.033,0.001,13.8046
6,2,1.0071,0.550256,5,14.989,9721.36,1e-07,0.033,0.001,13.9917
7,2,0.0630804,0.562363,5,15,9857.69,1e-07,0.033,0.001,13.9809
8,2,1.27678,0.554007,5,15,9710.22,1e-07,0.033,0.001,14
9,2,0.0487364,0.555798,5,15,9407.78,1e-07,0.033,0.001,14
10,2,94.1002,0.554226,5,15,9344.99,1e-07,0.033,0.001,13.9999
1,3,23020.7,0.591521,5,1,10176.8,1e-07,0.033,0.001,13.7846
2,3,0.000475187,0.585872,5,1,9424.55,1e-07,0.033,0.001,13.9723
3,3,16653.7,0.538754,5,15,9387.39,1e-07,0.033,0.001,8.49614
4,3,109.259,0.567378,5,1,9817.44,1e-07,0.033,0.001,14
5,3,0.000269059,0.598561,5,1,9304.43,1e-07,0.033,0.001,14
6,3,3.03144,0.554408,5,1,9702.67,1e-07,0.033,0.001,13.9992
7,3,0.278012,0.557808,5,15,9533.9,1e-07,0.033,0.001,8.05295
8,3,2756.76,0.562535,5,1,9783.69,1e-07,0.033,0.001,13.9822
9,3,12.5439,0.580219,5,1,9562.19,1e-07,0.033,0.001,13.9861
10,3,0.004054,0.557631,5,1,9761.39,1e-07,0.033,0.001,13.9996
1,4,0.00618317,1.50038,5,15,9807.92,1e-07,0.033,0.001,0.0131045
2,4,0.19216,1.59629,5,15,9830.3,1e-07,0.033,0.001,0.0495157
3,4,373.944,1.5391,5,15,9659.01,1e-07,0.033,0.001,0.0515287
4,4,112.695,1.65762,5,15,9931.89,1e-07,0.033,0.001,0.035923
5,4,0.00604457,1.63432,5,15,9873.72,1e-07,0.033,0.001,0.0051849
6,4,0.00537184,1.60693,5,15,9589.82,1e-07,0.033,0.001,0.306758
7,4,57.5203,1.67978,5,15,9454.19,1e-07,0.033,0.001,0.0193679
8,4,1.48226,1.67943,5,15,9420.94,1e-07,0.033,0.001,0.199191
9,4,0.112038,1.45368,5,15,9758.52,1e-07,0.033,0.001,0.00100946
10,4,0.693658,1.56509,5,15,10129.8,1e-07,0.033,0.001,0.00180612
