rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.0122789,-0.236795,0,0,-0.0125962,0,0,0,-0.733498
2,1,0.969851,-0.235459,0,0,0.0333369,0,0,0,-2.3422
3,1,-0.0157943,-0.265986,0,0,-0.0300189,0,0,0,5.05841
4,1,-0.209212,-0.176127,0,0,0.00758302,0,0,0,4.65067
5,1,3.84442,-0.344257,0,0,-0.0151044,0,0,0,-2.56935
6,1,-0.266883,-0.204379,0,0,0.0299307,0,0,0,6.0318
7,1,-0.0476856,-0.200359,0,0,-0.0161015,0,0,0,1.0519
8,1,-0.187675,-0.262695,0,0,0.0215479,0,0,0,1.89948
9,1,0.109199,-0.227701,0,0,-0.0342224,0,0,0,1.19044
10,1,1.50415,-0.378564,0,0,-0.0296333,0,0,0,-2.32134
1,2,3.83568,0.302903,0,0,-0.00337787,0,0,0,1.04975
2,2,3.06495,0.315677,0,0,0.0132052,0,0,0,2.21092
3,2,5.01564,0.272321,0,0,0.0135304,0,0,0,1.55714
4,2,7.64394,0.274609,0,0,0.01844,0,0,0,3.47586
5,2,2.84897,0.311365,0,0,-0.0335823,0,0,0,1.9294
6,2,3.45371,0.292964,0,0,0.0143733,0,0,0,9.69877
7,2,3.10599,0.310831,0,0,-0.00627613,0,0,0,1.51177
8,2,3.18496,0.311999,0,0,-0.0253543,0,0,0,4.66759
9,2,3.14417,0.290215,0,0,-0.0153035,0,0,0,1.11141
10,2,2.92204,0.275291,0,0,-0.00551541,0,0,0,2.85623
1,3,1.0257,-0.0497331,0,0,0.00889917,0,0,0,-6.10428
2,3,0.948415,-0.0680645,0,0,-0.0142757,0,0,0,-5.92192
3,3,0.721401,-0.0315943,0,0,0.0181581,0,0,0,-5.78516
4,3,0.84352,-0.0414811,0,0,0.0186945,0,0,0,-5.87601
5,3,0.982052,-0.0267727,0,0,-0.00469167,0,0,0,-6.0754
6,3,0.916225,-0.0435571,0,0,0.0128727,0,0,0,-5.97361
7,3,0.750501,-0.0173971,0,0,0.00853042,0,0,0,-5.74836
8,3,1.14843,-0.0370612,0,0,-0.0341847,0,0,0,-6.21077
9,3,0.75292,-0.0223355,0,0,0.00631035,0,0,0,-5.80016
10,3,0.752096,-0.0439209,0,0,0.0259557,0,0,0,-5.8247
