rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,19.8766,0.528638,0,0,0.00775257,0,0,0,-2.7039
2,1,3.90166,0.523055,0,0,-0.00129049,0,0,0,-2.59859
3,1,8.55426,0.506584,0,0,-0.00423924,0,0,0,-2.62488
4,1,4.10836,0.475519,0,0,0.00914182,0,0,0,-2.54578
5,1,26.0443,0.557776,0,0,-0.00825045,0,0,0,-2.63021
6,1,3.38337,0.555285,0,0,-0.00503314,0,0,0,-2.38008
7,1,6.18112,0.532439,0,0,-0.00462414,0,0,0,-2.72706
8,1,8.52077,0.546797,0,0,0.00332028,0,0,0,-2.61116
9,1,12.4707,0.526357,0,0,0.00870832,0,0,0,-2.61062
10,1,10.3848,0.521206,0,0,-0.000587172,0,0,0,-2.65227
1,2,22.4053,-0.463706,0,0,-0.00533649,0,0,0,7.06177
2,2,8.30774,-0.493344,0,0,0.00113587,0,0,0,6.13813
3,2,7.57626,-0.47895,0,0,-0.00852324,0,0,0,1.95023
4,2,10.8549,-0.478937,0,0,-0.0027973,0,0,0,2.21731
5,2,3.87153,-0.46584,0,0,-0.00438241,0,0,0,3.21769
6,2,16.5478,-0.492438,0,0,0.00254184,0,0,0,4.49166
7,2,3.64526,-0.4742,0,0,-0.00265874,0,0,0,9.05034
8,2,3.63219,-0.497449,0,0,-0.0141402,0,0,0,6.25719
9,2,10.8169,-0.493858,0,0,-0.000635761,0,0,0,6.82208
10,2,17.1935,-0.484527,0,0,0.0182072,0,0,0,2.62708
1,3,1.62535,-0.671426,0,0,0.00174612,0,0,0,1.98545
2,3,4.58015,-0.770842,0,0,-0.00715046,0,0,0,4.16748
3,3,13.1165,-0.724075,0,0,0.0031573,0,0,0,1.29638
4,3,12.8741,-0.77714,0,0,-0.00833335,0,0,0,3.53696
5,3,4.57346,-0.710953,0,0,-0.00550483,0,0,0,0.574039
6,3,7.84792,-0.713285,0,0,-0.00379649,0,0,0,0.803558
7,3,0.669023,-0.661612,0,0,0.00283301,0,0,0,4.17786
8,3,27.4346,-0.771828,0,0,0.0162541,0,0,0,1.9617
9,3,12.7925,-0.609403,0,0,0.00211226,0,0,0,0.20476
10,3,6.30699,-0.802778,0,0,-0.000605645,0,0,0,3.97609
1,4,6.06237,0.525511,0,0,-0.0020195,0,0,0,-3.51946
2,4,8.66413,0.636861,0,0,9.59853e-05,0,0,0,-3.65475
3,4,9.3957,0.484222,0,0,-0.000106478,0,0,0,-3.17667
4,4,7.10145,0.605049,0,0,0.016936,0,0,0,-3.82512
5,4,14.5037,0.451382,0,0,-0.00782568,0,0,0,-3.21574
6,4,11.2856,0.650574,0,0,-0.0119645,0,0,0,-3.75726
7,4,7.52511,0.605273,0,0,-0.00194734,0,0,0,-3.45398
8,4,19.5783,0.55919,0,0,0.00932782,0,0,0,-3.45328
9,4,10.4251,0.57145,0,0,-0.00606041,0,0,0,-3.3278
10,4,5.4198,0.576145,0,0,0.0118692,0,0,0,-3.51091
