rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.389291,-0.350183,0,0,-0.00213242,0,0,0,0.837609
2,1,-0.322192,-0.0698018,0,0,-0.0605859,0,0,0,3.86243
3,1,1.42498,-0.16785,0,0,0.00532006,0,0,0,-2.71343
4,1,0.118153,-0.140143,0,0,0.113705,0,0,0,-1.58518
5,1,0.00468897,-0.236015,0,0,0.029729,0,0,0,3.32102
6,1,0.0813279,-0.261664,0,0,0.091326,0,0,0,0.218234
7,1,0.449825,-0.324169,0,0,-0.00658651,0,0,0,2.95558
8,1,1.17525,-0.313514,0,0,0.0255204,0,0,0,-2.08943
9,1,0.910461,-0.235669,0,0,-0.0191773,0,0,0,-2.1736
10,1,0.307329,-0.351301,0,0,-0.0550353,0,0,0,2.25513
1,2,4.44693,0.30312,0,0,0.0054719,0,0,0,6.45063
2,2,4.11513,0.282593,0,0,0.00203584,0,0,0,4.78485
3,2,4.98948,0.283729,0,0,-0.108726,0,0,0,3.44247
4,2,3.85161,0.289146,0,0,-0.0847211,0,0,0,2.71182
5,2,5.32313,0.297284,0,0,-0.010052,0,0,0,1.95179
6,2,2.40892,0.298886,0,0,0.0434569,0,0,0,5.0122
7,2,5.04094,0.294176,0,0,-0.012397,0,0,0,2.93715
8,2,2.94461,0.266528,0,0,0.117731,0,0,0,15.3768
9,2,4.9051,0.303386,0,0,-0.0354311,0,0,0,3.64856
10,2,3.0968,0.302402,0,0,-0.128656,0,0,0,3.13519
1,3,0.920034,-0.0387051,0,0,0.00300336,0,0,0,-5.61439
2,3,0.860754,-0.022576,0,0,0.0482708,0,0,0,-5.66212
3,3,1.00366,-0.0472605,0,0,0.0232208,0,0,0,-5.75799
4,3,1.24961,-0.0763972,0,0,-0.0928165,0,0,0,-5.68016
5,3,0.924938,-0.0334237,0,0,0.017701,0,0,0,-5.76225
6,3,1.09725,-0.0556916,0,0,-0.0720732,0,0,0,-5.55141
7,3,0.801749,-0.0279475,0,0,-0.0521845,0,0,0,-5.27831
8,3,0.854429,-0.0106853,0,0,0.0468528,0,0,0,-5.6716
9,3,0.972965,-0.027227,0,0,0.0668808,0,0,0,-5.92075
10,3,0.993248,-0.0521381,0,0,-0.0456214,0,0,0,-5.50955
