rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,3.48634,-0.31858,0,0,-0.00885668,0,0,0,-1.49968
2,1,0.201391,-0.275467,0,0,-0.00723559,0,0,0,2.6254
3,1,3.87727,-0.375517,0,0,0.108558,0,0,0,-1.24887
4,1,4.48532,-0.366352,0,0,-0.0372165,0,0,0,-1.90689
5,1,0.418014,-0.282294,0,0,-0.0225466,0,0,0,8.84482
6,1,0.914209,-0.322765,0,0,-0.0691909,0,0,0,-0.842492
7,1,3.21323,-0.406269,0,0,0.0114946,0,0,0,-1.32769
8,1,1.11664,-0.342253,0,0,0.0720152,0,0,0,2.30097
9,1,0.426179,-0.278014,0,0,-0.0478335,0,0,0,8.32785
10,1,0.198904,-0.241111,0,0,-0.0504017,0,0,0,8.05757
1,2,5.63111,0.3017,0,0,0.0397171,0,0,0,4.3895
2,2,5.65513,0.337524,0,0,-0.0479346,0,0,0,2.60172
3,2,6.05855,0.323963,0,0,0.0694553,0,0,0,2.33643
4,2,2.66693,0.33,0,0,-0.00385724,0,0,0,5.59056
5,2,3.73765,0.313272,0,0,0.0382592,0,0,0,3.47981
6,2,5.62273,0.336876,0,0,0.0235454,0,0,0,2.06604
7,2,11.2117,0.356215,0,0,-0.0147603,0,0,0,5.47513
8,2,3.491,0.352082,0,0,0.0789118,0,0,0,5.36965
9,2,8.10303,0.285137,0,0,-0.00291911,0,0,0,4.63203
10,2,5.13566,0.322876,0,0,0.0367236,0,0,0,7.58118
1,3,1.68486,-0.0578074,0,0,-0.0113498,0,0,0,-5.55594
2,3,1.89094,-0.0730572,0,0,-0.095898,0,0,0,-5.45088
3,3,1.66098,-0.0479247,0,0,-0.00253866,0,0,0,-5.57246
4,3,1.66821,-0.0509566,0,0,-0.0301361,0,0,0,-5.50903
5,3,1.35491,-0.0472732,0,0,0.0571212,0,0,0,-5.50944
6,3,1.41394,-0.0790789,0,0,0.00270074,0,0,0,-5.41877
7,3,1.95468,-0.0430844,0,0,-0.0984962,0,0,0,-5.48384
8,3,1.70813,-0.0506804,0,0,0.00675096,0,0,0,-5.58089
9,3,1.82183,-0.0490052,0,0,-0.052259,0,0,0,-5.45294
10,3,1.55036,-0.0503625,0,0,-0.0382964,0,0,0,-5.55053
