rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000387013,0.251424,5,4.96032,6937.28,1e-07,0.033,0.001,13.892
2,1,0.000900634,0.243244,5,5.04029,6942.66,1e-07,0.033,0.001,13.9852
3,1,0.000890221,0.245758,5,10.257,6951.44,1e-07,0.033,0.001,11.0666
4,1,0.000376216,0.248582,5,5.50781,6947.74,1e-07,0.033,0.001,13.9964
5,1,0.000336123,0.290259,5,1.83193,6960.49,1e-07,0.033,0.001,14
6,1,0.00326858,0.234543,5,7.81204,6953.54,1e-07,0.033,0.001,13.9935
7,1,7.46038e-05,0.264494,5,10.4317,6944.9,1e-07,0.033,0.001,12.4923
8,1,0.000122433,0.25294,5,4.39804,6930.59,1e-07,0.033,0.001,14
9,1,0.0552381,0.285514,5,7.69728,6949.46,1e-07,0.033,0.001,10.258
10,1,0.000721958,0.260116,5,4.47257,6949.66,1e-07,0.033,0.001,12.993
1,2,0.00568151,0.440827,5,13.4524,6963.67,1e-07,0.033,0.001,13.9825
2,2,0.00326307,0.433947,5,14.0966,6961.35,1e-07,0.033,0.001,13.9905
3,2,0.00568084,0.441234,5,13.3061,6951.27,1e-07,0.033,0.001,13.9801
4,2,0.00250953,0.439004,5,14.8061,6940.74,1e-07,0.033,0.001,14
5,2,0.0045443,0.43464,5,13.3063,6951.34,1e-07,0.033,0.001,13.9998
6,2,0.0300816,0.433897,5,14.228,6946.68,1e-07,0.033,0.001,13.6592
7,2,0.0173911,0.431183,5,14.8569,6951.59,1e-07,0.033,0.001,13.9283
8,2,0.00272047,0.424927,5,13.5995,6944.79,1e-07,0.033,0.001,13.9999
9,2,0.0111242,0.444428,5,14.3412,6958.78,1e-07,0.033,0.001,13.9996
10,2,0.0135463,0.432599,5,12.4994,6946.54,1e-07,0.033,0.001,13.9893
1,3,0.000340365,0.299564,5,14.0297,6947.7,1e-07,0.033,0.001,1.22285
2,3,0.000183649,0.308358,5,11.1375,6947.52,1e-07,0.033,0.001,1.50283
3,3,0.000229155,0.305923,5,12.6202,6947.04,1e-07,0.033,0.001,1.55028
4,3,0.000235154,0.311175,5,11.4196,6942.8,1e-07,0.033,0.001,1.39236
5,3,0.0003257,0.310762,5,10.8493,6940.49,1e-07,0.033,0.001,1.07824
6,3,0.000173531,0.314552,5,10.1685,6943.79,1e-07,0.033,0.001,1.62691
7,3,0.000196746,0.317371,5,8.81029,6938.88,1e-07,0.033,0.001,1.38866
8,3,0.000232228,0.297775,5,13.6263,6952.07,1e-07,0.033,0.001,1.5908
9,3,0.000241184,0.298485,5,13.3737,6944.62,1e-07,0.033,0.001,1.57239
10,3,0.000206346,0.311194,5,9.69818,6944.24,1e-07,0.033,0.001,1.49252
