rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.59065,0.788348,0,0,0.000427401,0,0,0,1.77891
2,1,8.40222,0.548437,0,0,-0.000279431,0,0,0,-2.33792
3,1,8.57892,0.478636,0,0,-0.000253459,0,0,0,-2.44768
4,1,4.41897,0.50044,0,0,3.83023e-05,0,0,0,-2.3432
5,1,10.6483,0.474622,0,0,0.000203108,0,0,0,-2.40825
6,1,7.04246,0.564344,0,0,-0.000179414,0,0,0,-2.37431
7,1,4.96987,0.557105,0,0,0.000119697,0,0,0,-2.32569
8,1,9.38175,0.493823,0,0,-7.16616e-05,0,0,0,-2.39148
9,1,13.6543,0.532077,0,0,0.000251535,0,0,0,-2.35243
10,1,14.352,0.493872,0,0,-0.000393473,0,0,0,-2.4012
1,2,25.6396,-0.476463,0,0,-0.000258797,0,0,0,6.66014
2,2,7.94142,-0.463686,0,0,6.55606e-05,0,0,0,4.79004
3,2,5.11638,-0.439038,0,0,-0.000316307,0,0,0,1.87483
4,2,9.44397,-0.485711,0,0,-0.000130686,0,0,0,3.14254
5,2,6.44604,-0.444729,0,0,-0.000121101,0,0,0,2.358
6,2,20.4983,-0.462451,0,0,8.35067e-05,0,0,0,2.69657
7,2,6.99679,-0.488668,0,0,-9.02706e-05,0,0,0,7.17579
8,2,12.2131,-0.476778,0,0,-2.77715e-05,0,0,0,4.13895
9,2,12.059,-0.466006,0,0,0.000371259,0,0,0,5.61921
10,2,15.8742,-0.470032,0,0,0.000239681,0,0,0,2.69776
1,3,1.142,-0.679248,0,0,-0.000120353,0,0,0,2.02859
2,3,4.46164,-0.593435,0,0,-0.000189352,0,0,0,-0.261549
3,3,4.54287,-0.740649,0,0,0.000258996,0,0,0,4.46791
4,3,7.51903,-0.731861,0,0,-0.000317164,0,0,0,1.40801
5,3,8.34649,-0.542126,0,0,-0.000149704,0,0,0,-0.697752
6,3,4.29715,-0.761016,0,0,-0.000184761,0,0,0,1.51934
7,3,6.15235,-0.432868,0,0,7.57519e-05,0,0,0,-1.20355
8,3,16.6235,-0.690946,0,0,0.00050774,0,0,0,0.601598
9,3,16.2146,-0.64448,0,0,1.68188e-05,0,0,0,0.24957
10,3,0.947263,-0.554564,0,0,-1.30445e-05,0,0,0,0.83312
1,4,9.77058,0.568606,0,0,7.42776e-05,0,0,0,-2.9
2,4,9.83664,0.534957,0,0,7.23682e-05,0,0,0,-2.76762
3,4,3.65402,0.517792,0,0,-0.000119227,0,0,0,-2.75333
4,4,11.6694,0.536106,0,0,0.000479987,0,0,0,-2.87579
5,4,10.8411,0.547358,0,0,-7.31153e-05,0,0,0,-2.85822
6,4,10.9948,0.510359,0,0,-1.19373e-05,0,0,0,-2.91232
7,4,6.58411,0.615201,0,0,-9.6345e-06,0,0,0,-2.7894
8,4,6.06679,0.690822,0,0,0.000104281,0,0,0,-2.62129
9,4,11.9838,0.613588,0,0,-0.00044872,0,0,0,-2.7603
10,4,5.27303,0.527121,0,0,0.000292899,0,0,0,-2.87821
