rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.339831,-0.241305,0,0,-0.0221298,0,0,0,-2.04539
2,1,-0.332685,-0.155132,0,0,0.000447441,0,0,0,8.06822
3,1,-0.0805595,-0.208806,0,0,-0.0765513,0,0,0,8.39456
4,1,0.919919,-0.260161,0,0,0.0687061,0,0,0,-2.92203
5,1,-0.0944475,-0.17259,0,0,0.0453366,0,0,0,0.281035
6,1,0.121395,-0.258286,0,0,0.0593278,0,0,0,-0.698229
7,1,0.163669,-0.262695,0,0,-0.0202711,0,0,0,0.315103
8,1,1.52784,-0.149492,0,0,0.0386857,0,0,0,-3.54642
9,1,7.83804,-0.229247,0,0,0.0443081,0,0,0,-3.74525
10,1,0.187495,-0.321595,0,0,-0.00658726,0,0,0,2.27037
1,2,3.68017,0.314913,0,0,-0.00153003,0,0,0,8.17965
2,2,4.72734,0.296078,0,0,-0.0159153,0,0,0,2.48879
3,2,5.17622,0.293299,0,0,-0.0578809,0,0,0,2.10895
4,2,4.32823,0.310843,0,0,-0.058159,0,0,0,3.14273
5,2,3.54375,0.30761,0,0,0.0332577,0,0,0,3.52257
6,2,3.74302,0.322757,0,0,0.0152433,0,0,0,0.315064
7,2,6.34177,0.32009,0,0,0.000850316,0,0,0,4.66367
8,2,2.90666,0.326684,0,0,0.0802397,0,0,0,17.7365
9,2,5.39224,0.298148,0,0,-0.0118463,0,0,0,2.9782
10,2,2.86561,0.287112,0,0,-0.0826816,0,0,0,4.28228
1,3,1.0183,-0.0340356,0,0,-0.00268665,0,0,0,-6.36897
2,3,1.12252,-0.0332047,0,0,-0.0088589,0,0,0,-6.4561
3,3,0.89988,-0.0275065,0,0,0.0897763,0,0,0,-6.43841
4,3,1.28124,-0.0589879,0,0,-0.0477963,0,0,0,-6.43799
5,3,1.17299,-0.0421229,0,0,-0.0772376,0,0,0,-6.36754
6,3,1.35603,-0.0400636,0,0,-0.0440874,0,0,0,-6.64485
7,3,0.933702,-0.0272369,0,0,-0.0442561,0,0,0,-6.2256
8,3,1.14964,-0.017328,0,0,0.00439267,0,0,0,-6.43717
9,3,1.26759,-0.0275919,0,0,-0.0116743,0,0,0,-6.56562
10,3,1.17253,-0.0461034,0,0,-0.0292873,0,0,0,-6.43044
