D_pop,1,0.50266,-0.13806,0.440522,0.430668,-0.337138,-0.477,0.476334
B_pop,0.50266,1,-0.27705,0.641595,0.751611,-0.593221,-0.708811,0.708812
Time0_pop,-0.13806,-0.27705,1,-0.154366,-0.224017,0.467888,0.205802,-0.209018
omega_D,0.440522,0.641595,-0.154366,1,0.546803,-0.40786,-0.601997,0.601022
omega_B,0.430668,0.751611,-0.224017,0.546803,1,-0.505922,-0.647039,0.6496
omega_Time0,-0.337138,-0.593221,0.467888,-0.40786,-0.505922,1,0.503417,-0.507222
a,-0.477,-0.708811,0.205802,-0.601997,-0.647039,0.503417,1,-0.973295
b,0.476334,0.708812,-0.209018,0.601022,0.6496,-0.507222,-0.973295,1
