D_pop,0.447474,0.788535,-11.6108,0.293931,-0.0678958,nan,0.0901684,-0.0266089
B_pop,0.788535,2.28243,-32.4969,0.819505,-0.172518,nan,0.252229,-0.0744172
Time0_pop,-11.6108,-32.4969,501.265,-11.9336,2.98634,nan,-3.86149,1.13819
omega_D,0.293931,0.819505,-11.9336,0.384891,-0.0694634,nan,0.092771,-0.0273845
omega_B,-0.0678958,-0.172518,2.98634,-0.0694634,0.130825,nan,-0.0254922,0.00738302
omega_Time0,nan,nan,nan,nan,nan,nan,nan,nan
a,0.0901684,0.252229,-3.86149,0.092771,-0.0254922,nan,0.0347891,-0.00992209
b,-0.0266089,-0.0744172,1.13819,-0.0273845,0.00738302,nan,-0.00992209,0.00291166
