rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.923668,-0.273118,0,0,0.0167578,0,0,0,-1.59187
2,1,4.25467,-0.258234,0,0,-0.0432509,0,0,0,-2.64472
3,1,2.91625,-0.386208,0,0,0.250738,0,0,0,4.34767
4,1,1.91916,-0.377421,0,0,0.190024,0,0,0,11.8042
5,1,0.0970689,-0.256309,0,0,0.0638721,0,0,0,11.731
6,1,0.676714,-0.227507,0,0,-0.447331,0,0,0,1.94741
7,1,1.27233,-0.39057,0,0,-0.351311,0,0,0,3.87702
8,1,6.10305,-0.420875,0,0,0.232909,0,0,0,0.139133
9,1,0.354817,-0.266689,0,0,-0.146927,0,0,0,8.81334
10,1,0.256517,-0.185771,0,0,-0.131274,0,0,0,4.77822
1,2,5.96436,0.33813,0,0,0.0781836,0,0,0,6.66968
2,2,7.28989,0.331937,0,0,0.0547178,0,0,0,2.52087
3,2,5.43088,0.316449,0,0,0.231088,0,0,0,1.14239
4,2,3.77129,0.317286,0,0,0.0392031,0,0,0,8.13582
5,2,3.64483,0.328663,0,0,0.0239776,0,0,0,2.83897
6,2,5.17178,0.330983,0,0,0.309436,0,0,0,1.13671
7,2,11.9067,0.343897,0,0,-0.14092,0,0,0,7.12986
8,2,3.29408,0.310979,0,0,0.245442,0,0,0,5.10507
9,2,7.4101,0.28279,0,0,0.0590659,0,0,0,2.93739
10,2,6.00212,0.322438,0,0,0.18967,0,0,0,9.50122
1,3,2.01352,-0.0653336,0,0,-0.124805,0,0,0,-6.04984
2,3,1.68404,-0.0381318,0,0,0.0138639,0,0,0,-6.15241
3,3,1.60666,-0.0684041,0,0,-0.0833449,0,0,0,-5.81368
4,3,5.87608,-0.0811409,0,0,-0.271846,0,0,0,-6.2181
5,3,1.96298,-0.0926206,0,0,-0.17121,0,0,0,-5.86524
6,3,2.05506,-0.098782,0,0,-0.171893,0,0,0,-5.84381
7,3,2.1477,-0.0379888,0,0,-0.105599,0,0,0,-6.18568
8,3,1.19512,-0.00881366,0,0,0.116707,0,0,0,-6.12177
9,3,2.23141,-0.0508086,0,0,-0.122937,0,0,0,-6.07419
10,3,1.122,-0.023553,0,0,0.10893,0,0,0,-5.84897
