rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000124163,0.247833,5,10,7571.44,1e-07,0.033,0.001,12.5302
2,1,0.00347239,0.251549,5,10,7130.45,1e-07,0.033,0.001,10.4778
3,1,0.000910661,0.221333,5,10,9567.42,1e-07,0.033,0.001,13.9957
4,1,0.00033599,0.223286,5,10,9003.83,1e-07,0.033,0.001,14
5,1,5.43255e-05,0.252034,5,10,7936.7,1e-07,0.033,0.001,14
6,1,9.6993e-05,0.259399,5,10,4760.22,1e-07,0.033,0.001,13.9525
7,1,0.000175959,0.220369,5,10,5239.96,1e-07,0.033,0.001,13.9931
8,1,0.0220479,0.213791,5,10,9398.35,1e-07,0.033,0.001,13.7151
9,1,7.02979e-05,0.249432,5,10,6428.23,1e-07,0.033,0.001,14
10,1,6.37163e-05,0.270454,5,10,6529.64,1e-07,0.033,0.001,13.9972
1,2,0.0191927,0.456689,5,10,8051.1,1e-07,0.033,0.001,13.9996
2,2,0.0722445,0.45387,5,10,7864.38,1e-07,0.033,0.001,13.9732
3,2,0.0112577,0.446895,5,10,9381.26,1e-07,0.033,0.001,13.8942
4,2,0.0021414,0.447269,5,10,7743.31,1e-07,0.033,0.001,13.9999
5,2,0.00188701,0.452387,5,10,7626.3,1e-07,0.033,0.001,13.9805
6,2,0.00868804,0.453438,5,10,10145.8,1e-07,0.033,0.001,13.8936
7,2,7.30929,0.459331,5,10,6466.96,1e-07,0.033,0.001,13.9997
8,2,0.00132877,0.444457,5,10,9516.88,1e-07,0.033,0.001,13.998
9,2,0.0814725,0.432103,5,10,7898.65,1e-07,0.033,0.001,13.9823
10,2,0.0199312,0.449579,5,10,9000.64,1e-07,0.033,0.001,14
1,3,0.000369238,0.30507,5,10,6572.01,1e-07,0.033,0.001,1.25931
2,3,0.000265593,0.313482,5,10,7549.56,1e-07,0.033,0.001,1.14667
3,3,0.000245817,0.304134,5,10,6850.22,1e-07,0.033,0.001,1.55722
4,3,0.017571,0.300285,5,10,5673.35,1e-07,0.033,0.001,1.07945
5,3,0.00035104,0.296858,5,10,6274.01,1e-07,0.033,0.001,1.48732
6,3,0.000384901,0.295034,5,10,6269.73,1e-07,0.033,0.001,1.51604
7,3,0.000422261,0.313527,5,10,6699.46,1e-07,0.033,0.001,1.11216
8,3,0.000162886,0.322809,5,10,8367.31,1e-07,0.033,0.001,1.17933
9,3,0.000459129,0.309533,5,10,6584.31,1e-07,0.033,0.001,1.2317
10,3,0.0001514,0.318086,5,10,8302.49,1e-07,0.033,0.001,1.50908
