rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.14589,-0.303808,0,0,-0.258865,0,0,0,-1.87425
2,1,0.361019,-0.289526,0,0,0.0916121,0,0,0,2.22292
3,1,2.04827,-0.369114,0,0,0.196822,0,0,0,6.875
4,1,3.09137,-0.302414,0,0,-0.0419329,0,0,0,-2.91749
5,1,0.309542,-0.277914,0,0,-0.115944,0,0,0,11.612
6,1,0.315689,-0.29878,0,0,-0.121855,0,0,0,1.1102
7,1,8.37892,-0.422503,0,0,0.134868,0,0,0,-1.58502
8,1,8.20755,-0.27371,0,0,0.0415905,0,0,0,-3.07099
9,1,3.0015,-0.295773,0,0,0.00432477,0,0,0,-2.30995
10,1,0.750463,-0.284201,0,0,-0.150723,0,0,0,4.88344
1,2,9.61161,0.331376,0,0,0.135357,0,0,0,5.09811
2,2,3.48012,0.356111,0,0,0.0502652,0,0,0,3.21765
3,2,5.67391,0.327093,0,0,0.109278,0,0,0,1.02958
4,2,6.92127,0.29409,0,0,0.0857089,0,0,0,4.43096
5,2,3.8137,0.322077,0,0,0.0632347,0,0,0,2.08477
6,2,4.12321,0.337041,0,0,-0.00790832,0,0,0,1.84476
7,2,10.3006,0.354254,0,0,-0.153968,0,0,0,5.94064
8,2,2.95777,0.357266,0,0,0.14747,0,0,0,5.2744
9,2,6.99782,0.293389,0,0,0.100074,0,0,0,2.71972
10,2,6.43968,0.316534,0,0,0.0479743,0,0,0,8.25941
1,3,1.82237,-0.0587853,0,0,-0.0637258,0,0,0,-6.27233
2,3,1.9673,-0.057901,0,0,-0.0245661,0,0,0,-6.42207
3,3,1.36334,-0.0315755,0,0,-0.043092,0,0,0,-5.97371
4,3,1.66383,-0.044629,0,0,-0.129536,0,0,0,-6.02563
5,3,1.49247,-0.078252,0,0,-0.109144,0,0,0,-5.96969
6,3,1.80886,-0.0691547,0,0,-0.215169,0,0,0,-5.91955
7,3,1.75297,-0.0385137,0,0,-0.143912,0,0,0,-6.08715
8,3,1.62833,-0.0511898,0,0,-0.0364911,0,0,0,-6.16436
9,3,1.43163,-0.0221508,0,0,0.0905238,0,0,0,-6.30332
10,3,1.41859,-0.0464417,0,0,-0.0255201,0,0,0,-6.05009
