rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,4.24152,-0.277084,0,0,-0.0394277,0,0,0,-2.38041
2,1,5.90341,-0.347798,0,0,-0.00184388,0,0,0,-2.02832
3,1,0.663985,-0.298537,0,0,0.0152159,0,0,0,4.73838
4,1,1.24794,-0.374395,0,0,8.61544e-05,0,0,0,6.08582
5,1,0.327251,-0.28045,0,0,0.00860496,0,0,0,11.5237
6,1,0.189303,-0.256143,0,0,-0.148625,0,0,0,2.65902
7,1,3.01073,-0.462589,0,0,0.12152,0,0,0,3.07587
8,1,4.54902,-0.340933,0,0,0.0724505,0,0,0,-2.25842
9,1,0.997859,-0.347843,0,0,-0.0822836,0,0,0,3.6716
10,1,0.210519,-0.172176,0,0,-0.130351,0,0,0,5.03107
1,2,4.79941,0.358751,0,0,0.103945,0,0,0,3.87569
2,2,6.14409,0.338644,0,0,0.0246701,0,0,0,2.15498
3,2,6.2131,0.327305,0,0,0.101664,0,0,0,1.02873
4,2,8.1029,0.32063,0,0,-0.0351427,0,0,0,8.14583
5,2,3.71036,0.315158,0,0,0.0514938,0,0,0,2.11559
6,2,4.33803,0.336649,0,0,-0.0120713,0,0,0,1.89154
7,2,9.89537,0.339547,0,0,-0.0370837,0,0,0,5.84935
8,2,3.29269,0.346348,0,0,0.166071,0,0,0,5.07479
9,2,6.17785,0.290736,0,0,0.108078,0,0,0,5.65516
10,2,5.18411,0.314041,0,0,0.0828229,0,0,0,8.52099
1,3,1.51935,-0.0501701,0,0,0.0277875,0,0,0,-5.98628
2,3,1.28572,-0.0388413,0,0,0.0907301,0,0,0,-6.01015
3,3,1.78325,-0.043572,0,0,-0.0315898,0,0,0,-5.99516
4,3,2.22464,-0.0625421,0,0,-0.104968,0,0,0,-6.0237
5,3,1.54431,-0.0665155,0,0,-0.129526,0,0,0,-5.65755
6,3,1.74681,-0.0835723,0,0,-0.0749987,0,0,0,-5.83395
7,3,2.10114,-0.0575188,0,0,-0.0298518,0,0,0,-6.17618
8,3,1.32507,-0.0300109,0,0,0.0202905,0,0,0,-5.85751
9,3,2.04526,-0.0574996,0,0,-0.147368,0,0,0,-5.88424
10,3,1.62117,-0.0537216,0,0,-0.0224197,0,0,0,-5.93002
