rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.98762e-05,0.265579,5,10,6286.7,1e-07,0.033,0.001,13.2681
2,1,7.57341e-05,0.224192,5,10,7189.53,1e-07,0.033,0.001,13.9998
3,1,4.80154e-05,0.254729,5,10,6433.07,1e-07,0.033,0.001,13.9999
4,1,4.361e-05,0.268261,5,10,6588.78,1e-07,0.033,0.001,13.9988
5,1,6.42547e-05,0.252607,5,10,6096.79,1e-07,0.033,0.001,13.6365
6,1,0.00292111,0.233931,5,10,6835.24,1e-07,0.033,0.001,11.6242
7,1,6.25365e-05,0.260952,5,10,6688.74,1e-07,0.033,0.001,12.8202
8,1,4.95052e-05,0.262662,5,10,6706.9,1e-07,0.033,0.001,13.8561
9,1,5.0346e-05,0.265722,5,10,6151.59,1e-07,0.033,0.001,13.992
10,1,0.00648513,0.242648,5,10,5948.2,1e-07,0.033,0.001,9.61998
1,2,0.00434608,0.444917,5,10,6472.5,1e-07,0.033,0.001,13.8788
2,2,0.00166777,0.441869,5,10,6388.26,1e-07,0.033,0.001,13.9681
3,2,0.0230163,0.427878,5,10,6758.81,1e-07,0.033,0.001,13.856
4,2,0.0620596,0.43013,5,10,6766.09,1e-07,0.033,0.001,13.9912
5,2,0.00140561,0.426245,5,10,6778.36,1e-07,0.033,0.001,13.9915
6,2,0.00339687,0.436963,5,10,6705.6,1e-07,0.033,0.001,14
7,2,0.00184278,0.443215,5,10,6526.08,1e-07,0.033,0.001,13.8765
8,2,0.00161079,0.4423,5,10,6037.6,1e-07,0.033,0.001,13.9967
9,2,0.0012252,0.425449,5,10,6586.72,1e-07,0.033,0.001,13.9841
10,2,0.00270044,0.432599,5,10,6227.96,1e-07,0.033,0.001,13.9965
1,3,0.000138858,0.313116,5,10,6736.51,1e-07,0.033,0.001,1.38036
2,3,0.000138478,0.309697,5,10,6259.07,1e-07,0.033,0.001,1.52792
3,3,0.000143608,0.308222,5,10,6056.4,1e-07,0.033,0.001,1.70697
4,3,0.000138798,0.309071,5,10,6336.35,1e-07,0.033,0.001,1.56201
5,3,0.000130541,0.307051,5,10,6538.1,1e-07,0.033,0.001,1.50337
6,3,0.000147641,0.30821,5,10,6767.5,1e-07,0.033,0.001,1.09061
7,3,0.000134443,0.315581,5,10,6632.31,1e-07,0.033,0.001,1.40132
8,3,0.000205036,0.311669,5,10,6102.76,1e-07,0.033,0.001,1.21573
9,3,0.000118029,0.314163,5,10,6726.05,1e-07,0.033,0.001,1.48436
10,3,0.000148461,0.314359,5,10,6544.69,1e-07,0.033,0.001,1.34968
