rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,8.15508,0.609103,0,0,0.0807514,0,0,0,-2.7671
2,1,17.8877,0.559321,0,0,-0.0306051,0,0,0,-2.65345
3,1,9.55299,0.549538,0,0,0.0503491,0,0,0,-2.8042
4,1,14.3238,0.499802,0,0,-0.0834211,0,0,0,-2.41629
5,1,10.8227,0.501862,0,0,0.0186273,0,0,0,-2.64283
6,1,7.63954,0.614466,0,0,-0.121739,0,0,0,-2.46585
7,1,9.77622,0.541275,0,0,0.0118058,0,0,0,-2.62657
8,1,9.17542,0.572063,0,0,-0.0635616,0,0,0,-2.6104
9,1,5.48298,0.560176,0,0,0.148413,0,0,0,-2.87564
10,1,12.4534,0.532173,0,0,-0.0133645,0,0,0,-2.56148
1,2,17.8293,-0.517755,0,0,-0.048844,0,0,0,9.34459
2,2,12.7215,-0.501596,0,0,0.0250215,0,0,0,7.70163
3,2,4.8674,-0.488382,0,0,-0.0557793,0,0,0,2.98656
4,2,12.2619,-0.45116,0,0,-0.0036489,0,0,0,2.46853
5,2,5.7623,-0.462236,0,0,-0.0239831,0,0,0,4.67489
6,2,14.112,-0.485113,0,0,0.0382232,0,0,0,6.47226
7,2,7.39148,-0.474986,0,0,-0.0674318,0,0,0,7.60926
8,2,9.83524,-0.45404,0,0,-0.124261,0,0,0,3.11008
9,2,6.41629,-0.492559,0,0,0.0452536,0,0,0,10.2027
10,2,10.6169,-0.515939,0,0,0.0820985,0,0,0,5.68269
1,3,2.08304,-0.70615,0,0,-0.0233579,0,0,0,2.71333
2,3,6.18498,-0.773626,0,0,0.0673193,0,0,0,4.55644
3,3,16.0033,-0.76775,0,0,-0.000224659,0,0,0,3.21951
4,3,2.49333,-0.749609,0,0,-0.130693,0,0,0,10.6482
5,3,4.78395,-0.682406,0,0,-0.037943,0,0,0,1.0564
6,3,1.10433,-0.695313,0,0,-0.0468898,0,0,0,2.99007
7,3,5.50051,-0.617015,0,0,0.00497245,0,0,0,0.789612
8,3,0.276773,-0.622195,0,0,0.099328,0,0,0,4.15235
9,3,11.527,-0.636265,0,0,0.0491032,0,0,0,0.991187
10,3,0.50498,-0.620972,0,0,0.0348616,0,0,0,4.21533
1,4,7.11469,0.562593,0,0,-0.117039,0,0,0,-3.79352
2,4,13.6967,0.570752,0,0,0.0203173,0,0,0,-10.8405
3,4,10.0625,0.570922,0,0,0.0705067,0,0,0,-5.1075
4,4,7.77526,0.587982,0,0,0.1631,0,0,0,-8.16556
5,4,10.3168,0.561363,0,0,-0.0746893,0,0,0,-4.13938
6,4,19.2311,0.577064,0,0,0.0409562,0,0,0,-4.72191
7,4,6.07393,0.65333,0,0,-0.0110046,0,0,0,-4.8698
8,4,6.76663,0.534088,0,0,-0.0617627,0,0,0,-3.87656
9,4,5.57825,0.603334,0,0,-0.122794,0,0,0,-3.48125
10,4,6.96672,0.591045,0,0,0.0608587,0,0,0,-6.09562
