rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.171613,1.82108,5,10,10797.5,1e-07,0.033,0.001,1.37219
2,1,2893.18,1.73264,5,10,9659.64,1e-07,0.033,0.001,1.51931
3,1,0.694477,1.71578,5,10,10474.1,1e-07,0.033,0.001,1.32697
4,1,81.9575,1.63253,5,10,9162.69,1e-07,0.033,0.001,1.87139
5,1,2.47217,1.63589,5,10,10147.1,1e-07,0.033,0.001,1.53375
6,1,0.102485,1.83087,5,10,8818.24,1e-07,0.033,0.001,1.79253
7,1,0.868174,1.70166,5,10,10078.1,1e-07,0.033,0.001,1.55609
8,1,0.476084,1.75486,5,10,9346.48,1e-07,0.033,0.001,1.57858
9,1,0.0118597,1.73413,5,10,11553.3,1e-07,0.033,0.001,1.24367
10,1,12.6265,1.68624,5,10,9827.62,1e-07,0.033,0.001,1.64837
1,2,2728.96,0.590121,5,10,9485.05,1e-07,0.033,0.001,13.9993
2,2,16.5096,0.599734,5,10,10212.2,1e-07,0.033,0.001,13.9963
3,2,0.00640814,0.607711,5,10,9419.5,1e-07,0.033,0.001,13.6028
4,2,10.4263,0.630758,5,10,9923.57,1e-07,0.033,0.001,13.3458
5,2,0.0156812,0.62381,5,10,9723.82,1e-07,0.033,0.001,13.9248
6,2,66.318,0.609701,5,10,10347.9,1e-07,0.033,0.001,13.9875
7,2,0.0799696,0.615907,5,10,9310.38,1e-07,0.033,0.001,13.996
8,2,0.920954,0.628944,5,10,8796.03,1e-07,0.033,0.001,13.6478
9,2,0.0301582,0.605179,5,10,10420.9,1e-07,0.033,0.001,13.9997
10,2,2.01228,0.591193,5,10,10812,1e-07,0.033,0.001,13.9725
1,3,0.000395822,0.48879,5,10,9729.9,1e-07,0.033,0.001,13.4826
2,3,0.0239304,0.456896,5,10,10653.4,1e-07,0.033,0.001,13.9154
3,3,439.519,0.459589,5,10,9957.6,1e-07,0.033,0.001,13.6834
4,3,0.000596605,0.468002,5,10,8739.63,1e-07,0.033,0.001,13.9998
5,3,0.00589511,0.500534,5,10,9589.02,1e-07,0.033,0.001,11.6548
6,3,0.000148748,0.494115,5,10,9503.61,1e-07,0.033,0.001,13.6041
7,3,0.0120694,0.534359,5,10,10009.5,1e-07,0.033,0.001,11.087
8,3,6.50202e-05,0.531598,5,10,10999.9,1e-07,0.033,0.001,13.8737
9,3,4.9998,0.52417,5,10,10461.1,1e-07,0.033,0.001,11.5247
10,3,8.16878e-05,0.532248,5,10,10313.2,1e-07,0.033,0.001,13.8814
1,4,0.0606345,1.73832,5,10,8859.78,1e-07,0.033,0.001,0.52523
2,4,43.777,1.75256,5,10,10164.3,1e-07,0.033,0.001,0.00147384
3,4,1.15593,1.75286,5,10,10687.4,1e-07,0.033,0.001,0.145851
4,4,0.117382,1.78302,5,10,11724.3,1e-07,0.033,0.001,0.00787272
5,4,1.49059,1.73619,5,10,9243.05,1e-07,0.033,0.001,0.376056
6,4,11087.1,1.76366,5,10,10376.2,1e-07,0.033,0.001,0.212971
7,4,0.0214151,1.90343,5,10,9850.84,1e-07,0.033,0.001,0.18421
8,4,0.0428111,1.68947,5,10,9363.31,1e-07,0.033,0.001,0.484898
9,4,0.0130451,1.8106,5,10,8808.94,1e-07,0.033,0.001,0.707671
10,4,0.0522941,1.78849,5,10,10584.8,1e-07,0.033,0.001,0.0552775
