rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.0890091,-0.266677,0,0,0.0073985,0,0,0,-0.640921
2,1,0.444661,-0.30388,0,0,0.0142678,0,0,0,1.19696
3,1,3.92957,-0.400575,0,0,0.0920431,0,0,0,-1.34354
4,1,1.3689,-0.170698,0,0,-0.0952211,0,0,0,-2.63143
5,1,0.459535,-0.30557,0,0,-0.00974864,0,0,0,12.3963
6,1,0.571801,-0.279125,0,0,-0.0594419,0,0,0,-1.74844
7,1,0.964571,-0.350208,0,0,0.0281844,0,0,0,6.20775
8,1,2.75905,-0.404986,0,0,0.092211,0,0,0,0.0120087
9,1,0.633172,-0.339535,0,0,-0.0452564,0,0,0,7.35464
10,1,0.0402458,-0.202834,0,0,-0.0315569,0,0,0,8.36761
1,2,5.64277,0.341886,0,0,0.0689266,0,0,0,7.48091
2,2,6.24842,0.33461,0,0,-0.00708232,0,0,0,1.04837
3,2,7.22059,0.32994,0,0,0.0700092,0,0,0,0.868943
4,2,4.48097,0.312034,0,0,-0.00385169,0,0,0,7.97672
5,2,4.6277,0.313234,0,0,-0.0252091,0,0,0,2.0631
6,2,4.95332,0.324931,0,0,0.00740737,0,0,0,11.579
7,2,11.8563,0.329027,0,0,-0.0448645,0,0,0,7.53849
8,2,3.82062,0.342495,0,0,0.0842837,0,0,0,5.74819
9,2,7.44069,0.294334,0,0,-0.00696811,0,0,0,4.00902
10,2,3.82449,0.321878,0,0,0.0626364,0,0,0,8.47728
1,3,1.70347,-0.0561498,0,0,0.0254438,0,0,0,-6.16828
2,3,1.47141,-0.0507332,0,0,0.0484883,0,0,0,-6.0549
3,3,1.60026,-0.049802,0,0,-0.0347849,0,0,0,-5.87654
4,3,1.93712,-0.0593912,0,0,-0.0728322,0,0,0,-6.00112
5,3,1.63878,-0.0892065,0,0,-0.0263758,0,0,0,-5.89272
6,3,1.57134,-0.0838556,0,0,-0.0190502,0,0,0,-5.87961
7,3,1.57172,-0.0409085,0,0,-0.0527386,0,0,0,-5.87745
8,3,1.33377,-0.0418627,0,0,0.0150636,0,0,0,-5.83951
9,3,1.92638,-0.0470791,0,0,0.0273884,0,0,0,-6.17442
10,3,1.81894,-0.057029,0,0,-0.0099456,0,0,0,-6.0584
