rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,3.94061,0.574828,0,0,-0.000121181,0,0,0,-3.32554
2,1,6.9539,0.523656,0,0,-1.7912e-05,0,0,0,-3.36467
3,1,17.5085,0.528855,0,0,3.08343e-05,0,0,0,-3.37365
4,1,2.28096,0.558509,0,0,-5.063e-05,0,0,0,-2.81018
5,1,7.1742,0.570603,0,0,1.43091e-05,0,0,0,-3.45472
6,1,16.4115,0.615447,0,0,-0.000331329,0,0,0,-3.40031
7,1,11.9355,0.569911,0,0,-2.24174e-05,0,0,0,-3.35836
8,1,6.06281,0.515499,0,0,-0.00016513,0,0,0,-3.31504
9,1,19.9867,0.521948,0,0,-0.000201448,0,0,0,-3.36267
10,1,19.5238,0.507864,0,0,-0.0001748,0,0,0,-3.35174
1,2,4.15146,-0.487054,0,0,0.000244337,0,0,0,11.5034
2,2,15.1847,-0.497332,0,0,1.06032e-05,0,0,0,10.6824
3,2,4.52424,-0.481798,0,0,-7.4236e-05,0,0,0,2.98747
4,2,4.84031,-0.495526,0,0,-0.000109094,0,0,0,15.6903
5,2,20.7418,-0.501242,0,0,-0.000228587,0,0,0,2.79473
6,2,4.44591,-0.478623,0,0,0.000112932,0,0,0,10.8591
7,2,5.91526,-0.488705,0,0,-4.91962e-05,0,0,0,2.5713
8,2,20.6582,-0.541396,0,0,0.000346975,0,0,0,8.35524
9,2,3.43073,-0.506666,0,0,-0.000207871,0,0,0,9.18638
10,2,3.60318,-0.498367,0,0,-0.000361543,0,0,0,5.95863
1,3,0.153431,-0.560712,0,0,-1.54315e-05,0,0,0,8.0156
2,3,6.20385,-0.771212,0,0,-8.32578e-05,0,0,0,6.06781
3,3,5.71962,-0.721154,0,0,0.000178236,0,0,0,2.07564
4,3,12.2939,-0.574123,0,0,0.000160623,0,0,0,-0.269223
5,3,0.654728,-0.624299,0,0,7.59756e-05,0,0,0,14.6654
6,3,2.83628,-0.498643,0,0,0.000114437,0,0,0,-0.0640901
7,3,17.1909,-0.604507,0,0,-0.000185695,0,0,0,-0.086613
8,3,6.82514,-0.638776,0,0,-3.24483e-05,0,0,0,0.654311
9,3,14.9613,-0.72282,0,0,-0.000393351,0,0,0,1.37991
10,3,2.22118,-0.466966,0,0,0.000225519,0,0,0,-0.577588
1,4,13.8255,0.557916,0,0,-0.000347957,0,0,0,-7.39806
2,4,9.17359,0.547116,0,0,-2.06748e-05,0,0,0,-7.87778
3,4,4.19832,0.679958,0,0,0.000120599,0,0,0,-12.617
4,4,5.89557,0.500815,0,0,-0.000254505,0,0,0,-7.33203
5,4,7.81601,0.584576,0,0,-5.4879e-05,0,0,0,-6.50224
6,4,6.70991,0.586232,0,0,-0.000234125,0,0,0,-7.16891
7,4,2.92134,0.654462,0,0,-0.000200207,0,0,0,-5.72648
8,4,5.86368,0.547703,0,0,0.000196997,0,0,0,-5.33458
9,4,3.99198,0.630301,0,0,1.99882e-05,0,0,0,-7.56829
10,4,4.18814,0.601297,0,0,0.000180258,0,0,0,-5.13232
