rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00253647,1.69818,5,10,8048.77,1e-07,0.033,0.001,1.27798
2,1,0.0516284,1.61347,5,10,8049.6,1e-07,0.033,0.001,1.23329
3,1,1980.11,1.62188,5,10,8049.99,1e-07,0.033,0.001,1.22323
4,1,0.000482454,1.67069,5,10,8049.33,1e-07,0.033,0.001,2.0151
5,1,0.0643518,1.69102,5,10,8049.86,1e-07,0.033,0.001,1.13578
6,1,661.078,1.76858,5,10,8047.08,1e-07,0.033,0.001,1.19382
7,1,7.52279,1.68985,5,10,8049.56,1e-07,0.033,0.001,1.2404
8,1,0.0211784,1.60036,5,10,8048.41,1e-07,0.033,0.001,1.29022
9,1,23603,1.61071,5,10,8048.12,1e-07,0.033,0.001,1.23554
10,1,14857.3,1.58819,5,10,8048.34,1e-07,0.033,0.001,1.2479
1,2,0.00313186,0.587238,5,10,8051.71,1e-07,0.033,0.001,13.9999
2,2,193.865,0.581233,5,10,8049.83,1e-07,0.033,0.001,13.9999
3,2,0.00454672,0.590333,5,10,8049.14,1e-07,0.033,0.001,13.7517
4,2,0.00623686,0.582285,5,10,8048.86,1e-07,0.033,0.001,14
5,2,50222.6,0.578965,5,10,8047.9,1e-07,0.033,0.001,13.7
6,2,0.00420419,0.59221,5,10,8050.65,1e-07,0.033,0.001,13.9999
7,2,0.018273,0.586269,5,10,8049.35,1e-07,0.033,0.001,13.6269
8,2,46196.1,0.556178,5,10,8052.54,1e-07,0.033,0.001,13.9988
9,2,0.00152334,0.575834,5,10,8048.07,1e-07,0.033,0.001,13.9995
10,2,0.00181004,0.580632,5,10,8046.83,1e-07,0.033,0.001,13.9871
1,3,5.74753e-05,0.545538,5,10,8049.62,1e-07,0.033,0.001,13.9983
2,3,0.0243863,0.441984,5,10,8049.07,1e-07,0.033,0.001,13.9884
3,3,0.0150261,0.464672,5,10,8051.18,1e-07,0.033,0.001,13.3979
4,3,10.7652,0.538271,5,10,8051.04,1e-07,0.033,0.001,9.53161
5,3,9.48837e-05,0.511929,5,10,8050.35,1e-07,0.033,0.001,14
6,3,0.000840676,0.580472,5,10,8050.66,1e-07,0.033,0.001,10.1313
7,3,1441.29,0.522162,5,10,8048.25,1e-07,0.033,0.001,10.0679
8,3,0.0453906,0.504571,5,10,8049.48,1e-07,0.033,0.001,11.8027
9,3,155.038,0.463898,5,10,8046.58,1e-07,0.033,0.001,12.8427
10,3,0.000454456,0.599154,5,10,8051.56,1e-07,0.033,0.001,8.5464
1,4,49.7957,1.6697,5,10,8046.94,1e-07,0.033,0.001,0.0248951
2,4,0.475209,1.65177,5,10,8049.58,1e-07,0.033,0.001,0.0157997
3,4,0.00328211,1.88643,5,10,8050.71,1e-07,0.033,0.001,0.00112956
4,4,0.0179168,1.57703,5,10,8047.69,1e-07,0.033,0.001,0.0265232
5,4,0.122263,1.71482,5,10,8049.3,1e-07,0.033,0.001,0.0593829
6,4,0.0404504,1.71766,5,10,8047.86,1e-07,0.033,0.001,0.0310357
7,4,0.000915314,1.83894,5,10,8048.13,1e-07,0.033,0.001,0.127205
8,4,0.0173545,1.65274,5,10,8051.33,1e-07,0.033,0.001,0.186953
9,4,0.00267019,1.79505,5,10,8049.9,1e-07,0.033,0.001,0.0211603
10,4,0.00324886,1.74373,5,10,8051.19,1e-07,0.033,0.001,0.227962
