rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,8.09116,0.539234,0,0,-0.00053215,0,0,0,-2.82973
2,1,5.85596,0.494351,0,0,0.000242998,0,0,0,-2.74116
3,1,18.1757,0.538078,0,0,-5.27688e-06,0,0,0,-2.86906
4,1,8.91,0.526898,0,0,-0.000210599,0,0,0,-2.71572
5,1,9.03097,0.519327,0,0,0.000140826,0,0,0,-2.81847
6,1,14.395,0.565876,0,0,-0.000203824,0,0,0,-2.87856
7,1,10.264,0.619514,0,0,-0.000144091,0,0,0,-3.17223
8,1,6.93424,0.513031,0,0,-0.00020313,0,0,0,-2.77037
9,1,9.65354,0.482218,0,0,-7.44972e-05,0,0,0,-2.6254
10,1,20.332,0.51897,0,0,-0.000176211,0,0,0,-2.88766
1,2,18.1015,-0.503688,0,0,0.000150529,0,0,0,8.98118
2,2,2.55853,-0.465057,0,0,0.000113892,0,0,0,9.78569
3,2,7.56767,-0.514429,0,0,-7.29458e-05,0,0,0,7.08703
4,2,2.44519,-0.460086,0,0,0.00053796,0,0,0,8.98702
5,2,13.518,-0.507992,0,0,0.000201231,0,0,0,4.77717
6,2,4.83767,-0.496106,0,0,0.000140129,0,0,0,8.38383
7,2,5.66832,-0.47281,0,0,6.88764e-05,0,0,0,2.35699
8,2,15.1592,-0.509445,0,0,0.000287093,0,0,0,8.33873
9,2,3.83109,-0.50693,0,0,9.54329e-05,0,0,0,6.71819
10,2,6.07254,-0.519047,0,0,-0.000350066,0,0,0,5.75346
1,3,4.48745,-0.653471,0,0,8.90435e-05,0,0,0,0.919456
2,3,0.992661,-0.689029,0,0,-0.000430259,0,0,0,4.04245
3,3,3.93417,-0.752125,0,0,-9.7627e-05,0,0,0,6.70712
4,3,6.72523,-0.407598,0,0,0.000250943,0,0,0,-0.377156
5,3,12.276,-0.573754,0,0,0.000607017,0,0,0,0.400738
6,3,2.41352,-0.525441,0,0,-0.000171319,0,0,0,0.161174
7,3,14.3653,-0.734977,0,0,-0.000439697,0,0,0,2.59587
8,3,11.8597,-0.772919,0,0,-0.000185046,0,0,0,4.41042
9,3,16.4047,-0.761771,0,0,-0.000235369,0,0,0,2.17188
10,3,9.77483,-0.434897,0,0,0.00036315,0,0,0,-0.425657
1,4,9.39095,0.558124,0,0,-0.000314253,0,0,0,-8.17004
2,4,10.8327,0.530069,0,0,0.000149876,0,0,0,-6.37533
3,4,3.91444,0.64544,0,0,1.30881e-05,0,0,0,-7.81316
4,4,4.90936,0.549296,0,0,-0.00027098,0,0,0,-6.13495
5,4,15.8873,0.557754,0,0,0.000168955,0,0,0,-4.90359
6,4,7.12062,0.622985,0,0,-0.000248107,0,0,0,-7.12805
7,4,23.1474,0.567004,0,0,-2.70902e-05,0,0,0,-5.94399
8,4,5.38379,0.559946,0,0,0.000243759,0,0,0,-5.02785
9,4,7.0892,0.632025,0,0,0.000227958,0,0,0,-7.23444
10,4,4.29401,0.609406,0,0,0.000413404,0,0,0,-5.21815
