rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.160988,1.6542,5,10,7259.74,1e-07,0.033,0.001,1.30565
2,1,0.017221,1.5816,5,10,7265.37,1e-07,0.033,0.001,1.41428
3,1,3858.93,1.65229,5,10,7263.57,1e-07,0.033,0.001,1.25987
4,1,0.365101,1.63392,5,10,7262.07,1e-07,0.033,0.001,1.44694
5,1,0.412048,1.6216,5,10,7264.63,1e-07,0.033,0.001,1.31904
6,1,88.0049,1.69886,5,10,7262.12,1e-07,0.033,0.001,1.24902
7,1,1.41402,1.79248,5,10,7262.56,1e-07,0.033,0.001,0.953026
8,1,0.0506233,1.61142,5,10,7262.13,1e-07,0.033,0.001,1.3776
9,1,0.767941,1.56252,5,10,7263.06,1e-07,0.033,0.001,1.56831
10,1,33335.6,1.62102,5,10,7262.32,1e-07,0.033,0.001,1.23872
1,2,3582.74,0.582979,5,10,7264.7,1e-07,0.033,0.001,13.999
2,2,0.0006368,0.605941,5,10,7264.43,1e-07,0.033,0.001,13.9995
3,2,0.0953774,0.576751,5,10,7263.07,1e-07,0.033,0.001,13.9933
4,2,0.000568564,0.60896,5,10,7267.51,1e-07,0.033,0.001,13.999
5,2,36.6137,0.580475,5,10,7265.07,1e-07,0.033,0.001,13.9326
6,2,0.00622043,0.587416,5,10,7264.62,1e-07,0.033,0.001,13.9982
7,2,0.0142748,0.601261,5,10,7264.1,1e-07,0.033,0.001,13.2778
8,2,188.976,0.579632,5,10,7265.69,1e-07,0.033,0.001,13.9981
9,2,0.00227336,0.581092,5,10,7264.3,1e-07,0.033,0.001,13.9903
10,2,0.0213854,0.574094,5,10,7261.06,1e-07,0.033,0.001,13.9745
1,3,0.00438248,0.501883,5,10,7264.25,1e-07,0.033,0.001,11.3914
2,3,0.000133031,0.484351,5,10,7260.48,1e-07,0.033,0.001,13.8603
3,3,0.00252019,0.454735,5,10,7262.9,1e-07,0.033,0.001,13.9902
4,3,0.0410749,0.641777,5,10,7265.43,1e-07,0.033,0.001,7.61958
5,3,10.5743,0.54353,5,10,7268.01,1e-07,0.033,0.001,10.1107
6,3,0.00055084,0.570434,5,10,7262.36,1e-07,0.033,0.001,9.40351
7,3,85.4313,0.4626,5,10,7260.41,1e-07,0.033,0.001,13.425
8,3,6.97357,0.445377,5,10,7262.26,1e-07,0.033,0.001,13.903
9,3,656.616,0.450369,5,10,7261.9,1e-07,0.033,0.001,13.14
10,3,0.866965,0.624494,5,10,7266.24,1e-07,0.033,0.001,7.45083
1,4,0.590587,1.68575,5,10,7261.32,1e-07,0.033,0.001,0.0078945
2,4,2.49712,1.63911,5,10,7264.69,1e-07,0.033,0.001,0.042387
3,4,0.00247097,1.83956,5,10,7263.7,1e-07,0.033,0.001,0.0108492
4,4,0.00668274,1.67093,5,10,7261.64,1e-07,0.033,0.001,0.0535907
5,4,391.376,1.68512,5,10,7264.83,1e-07,0.033,0.001,0.179542
6,4,0.060995,1.79871,5,10,7261.8,1e-07,0.033,0.001,0.0205272
7,4,556741,1.70078,5,10,7263.41,1e-07,0.033,0.001,0.0646057
8,4,0.0107398,1.68882,5,10,7265.38,1e-07,0.033,0.001,0.158915
9,4,0.0591079,1.81504,5,10,7265.26,1e-07,0.033,0.001,0.0185589
10,4,0.0036117,1.77445,5,10,7266.61,1e-07,0.033,0.001,0.131806
