rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,4.80061,-0.25288,0,0,-0.0355917,0,0,0,-2.38243
2,1,5.26416,-0.244655,0,0,-0.016232,0,0,0,-2.63801
3,1,2.65855,-0.452197,0,0,0.104016,0,0,0,5.77107
4,1,0.714499,-0.365692,0,0,0.00659756,0,0,0,9.56586
5,1,0.360562,-0.266132,0,0,0.0143004,0,0,0,11.6412
6,1,0.597655,-0.324167,0,0,-0.0569647,0,0,0,0.0377922
7,1,0.651159,-0.333293,0,0,0.0719809,0,0,0,5.63786
8,1,1.28732,-0.383452,0,0,0.127813,0,0,0,2.12311
9,1,1.47978,-0.414036,0,0,0.0310404,0,0,0,3.73789
10,1,0.89917,-0.297728,0,0,-0.0583966,0,0,0,5.18115
1,2,5.20923,0.34503,0,0,0.0884859,0,0,0,6.79945
2,2,6.09431,0.332891,0,0,-0.00325457,0,0,0,3.65418
3,2,6.37372,0.336501,0,0,0.0757783,0,0,0,1.38348
4,2,3.67501,0.307362,0,0,0.0158883,0,0,0,4.13156
5,2,3.54672,0.333944,0,0,0.0369053,0,0,0,3.97844
6,2,3.58812,0.345817,0,0,-0.00421905,0,0,0,3.89072
7,2,11.6344,0.355475,0,0,-0.0701227,0,0,0,6.56822
8,2,3.83473,0.340493,0,0,0.11373,0,0,0,4.39311
9,2,7.6778,0.295957,0,0,-0.00881707,0,0,0,4.02231
10,2,3.72688,0.326525,0,0,0.0739467,0,0,0,8.84259
1,3,1.85457,-0.0597237,0,0,0.0047877,0,0,0,-5.80927
2,3,2.81958,-0.0917626,0,0,-0.105949,0,0,0,-5.82625
3,3,2.20001,-0.0646946,0,0,0.00122481,0,0,0,-5.85805
4,3,1.71934,-0.0464421,0,0,-0.00375915,0,0,0,-5.73993
5,3,1.33462,-0.0734991,0,0,0.0732288,0,0,0,-5.54941
6,3,2.03674,-0.0956265,0,0,-0.0276593,0,0,0,-5.79582
7,3,1.85927,-0.0462665,0,0,0.0366545,0,0,0,-5.99163
8,3,1.56947,-0.0207136,0,0,0.0512462,0,0,0,-5.84921
9,3,1.81031,-0.0518639,0,0,-0.0256558,0,0,0,-5.62617
10,3,1.95801,-0.0788497,0,0,-0.0745781,0,0,0,-5.61338
