rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00599411,0.253282,5,10,6178.18,1e-07,0.033,0.001,10.5923
2,1,0.00952886,0.255374,5,10,6298.95,1e-07,0.033,0.001,9.89123
3,1,0.000703783,0.207511,5,10,7103.81,1e-07,0.033,0.001,13.9987
4,1,0.000100728,0.226261,5,10,6444.41,1e-07,0.033,0.001,14
5,1,7.07029e-05,0.249947,5,10,6494.24,1e-07,0.033,0.001,14
6,1,8.96201e-05,0.235855,5,10,6047.53,1e-07,0.033,0.001,13.6107
7,1,9.45457e-05,0.233712,5,10,6879.85,1e-07,0.033,0.001,13.9985
8,1,0.000178617,0.222278,5,10,7274.88,1e-07,0.033,0.001,13.9504
9,1,0.000216524,0.215583,5,10,6603.87,1e-07,0.033,0.001,13.9901
10,1,0.000121158,0.242174,5,10,6038.88,1e-07,0.033,0.001,13.9977
1,2,0.00901959,0.460546,5,10,6994.34,1e-07,0.033,0.001,13.9995
2,2,0.0218561,0.454989,5,10,6381.23,1e-07,0.033,0.001,13.9892
3,2,0.0289014,0.456635,5,10,6906.02,1e-07,0.033,0.001,13.8965
4,2,0.00194484,0.443521,5,10,6504.56,1e-07,0.033,0.001,13.9933
5,2,0.00171068,0.455469,5,10,6642.71,1e-07,0.033,0.001,13.9922
6,2,0.00178298,0.460908,5,10,6375.08,1e-07,0.033,0.001,13.9915
7,2,5.56651,0.465381,5,10,5968.48,1e-07,0.033,0.001,13.9994
8,2,0.00228166,0.458461,5,10,7173.15,1e-07,0.033,0.001,13.9949
9,2,0.106481,0.438491,5,10,6345.83,1e-07,0.033,0.001,13.9926
10,2,0.00204838,0.452102,5,10,6893.38,1e-07,0.033,0.001,13.9999
1,3,0.000314974,0.307249,5,10,6432.76,1e-07,0.033,0.001,1.28496
2,3,0.000826752,0.297561,5,10,5758.44,1e-07,0.033,0.001,1.2653
3,3,0.000444937,0.305726,5,10,6409.88,1e-07,0.033,0.001,1.2292
4,3,0.000275136,0.311357,5,10,6378.01,1e-07,0.033,0.001,1.36815
5,3,0.000187268,0.303046,5,10,6888.44,1e-07,0.033,0.001,1.62186
6,3,0.000377913,0.296414,5,10,6227.38,1e-07,0.033,0.001,1.30073
7,3,0.000316458,0.311412,5,10,6641.05,1e-07,0.033,0.001,1.08753
8,3,0.000236843,0.319472,5,10,6738.66,1e-07,0.033,0.001,1.23913
9,3,0.000301338,0.309673,5,10,6239.87,1e-07,0.033,0.001,1.51505
10,3,0.000349299,0.301428,5,10,5941.95,1e-07,0.033,0.001,1.53241
