rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,9.23804e-05,0.247042,5,10,6935.28,1e-07,0.033,0.001,12.3651
2,1,0.000193135,0.253159,5,10,6677.85,1e-07,0.033,0.001,10.7342
3,1,5.14844e-05,0.245433,5,10,7444.97,1e-07,0.033,0.001,13.9999
4,1,0.0186355,0.236446,5,10,6729.84,1e-07,0.033,0.001,10.6206
5,1,0.000348799,0.215136,5,10,7656.21,1e-07,0.033,0.001,12.8507
6,1,0.000177937,0.242045,5,10,7348.75,1e-07,0.033,0.001,10.3197
7,1,0.000772761,0.263067,5,10,7192.31,1e-07,0.033,0.001,9.31527
8,1,0.000235051,0.22421,5,10,6883.62,1e-07,0.033,0.001,13.0277
9,1,6.09942e-05,0.241027,5,10,6789.11,1e-07,0.033,0.001,13.9885
10,1,4.94674e-05,0.256031,5,10,6960.72,1e-07,0.033,0.001,13.5928
1,2,0.00235438,0.425905,5,10,6878.8,1e-07,0.033,0.001,14
2,2,0.00859669,0.432293,5,10,6961.86,1e-07,0.033,0.001,13.9713
3,2,0.00331029,0.431397,5,10,7680.07,1e-07,0.033,0.001,13.9769
4,2,0.00162152,0.42714,5,10,6865.25,1e-07,0.033,0.001,13.9957
5,2,0.00157431,0.442218,5,10,6884.21,1e-07,0.033,0.001,13.5201
6,2,0.015092,0.43044,5,10,7503.15,1e-07,0.033,0.001,13.9851
7,2,0.00174951,0.43645,5,10,7398.65,1e-07,0.033,0.001,13.7523
8,2,0.012224,0.434404,5,10,6993.12,1e-07,0.033,0.001,13.9972
9,2,0.00121194,0.438464,5,10,7035.61,1e-07,0.033,0.001,13.8869
10,2,0.00531641,0.431181,5,10,7031.06,1e-07,0.033,0.001,14
1,3,0.00012143,0.318506,5,10,6921.55,1e-07,0.033,0.001,1.40423
2,3,0.000166777,0.31185,5,10,6775.49,1e-07,0.033,0.001,1.09911
3,3,0.000122693,0.309414,5,10,7183.52,1e-07,0.033,0.001,1.36337
4,3,0.00015475,0.303321,5,10,6332.85,1e-07,0.033,0.001,1.53334
5,3,0.000162093,0.318725,5,10,6970.22,1e-07,0.033,0.001,1.08639
6,3,0.000165367,0.30816,5,10,6737.33,1e-07,0.033,0.001,1.19432
7,3,0.000151585,0.304423,5,10,6786.44,1e-07,0.033,0.001,1.26687
8,3,0.000162906,0.311431,5,10,6700.14,1e-07,0.033,0.001,1.15975
9,3,0.000114043,0.318394,5,10,7093.75,1e-07,0.033,0.001,1.52223
10,3,0.000162634,0.307457,5,10,6516.98,1e-07,0.033,0.001,1.34739
