rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.62799,-0.270473,0,0,-0.00431982,0,0,0,-0.753998
2,1,1.36547,-0.246015,0,0,-0.0421457,0,0,0,-1.58737
3,1,0.0433553,-0.277009,0,0,0.0665965,0,0,0,9.31975
4,1,5.9349,-0.314312,0,0,-0.0343909,0,0,0,-1.63222
5,1,1.95657,-0.408762,0,0,0.0945753,0,0,0,-0.363066
6,1,1.28351,-0.290911,0,0,0.0535883,0,0,0,-1.74624
7,1,2.75205,-0.207625,0,0,0.0320704,0,0,0,-2.08997
8,1,1.56188,-0.367448,0,0,-0.0117966,0,0,0,-0.182079
9,1,0.212854,-0.295125,0,0,-0.025622,0,0,0,4.32903
10,1,0.00338928,-0.234737,0,0,-0.000658682,0,0,0,0.730663
1,2,3.86611,0.274182,0,0,-0.0124975,0,0,0,11.1922
2,2,5.16121,0.289071,0,0,-0.000494793,0,0,0,3.40904
3,2,4.20687,0.286996,0,0,0.0976874,0,0,0,3.62594
4,2,3.49319,0.277077,0,0,-0.0144684,0,0,0,5.30849
5,2,3.46365,0.31177,0,0,-0.0117118,0,0,0,0.561024
6,2,5.724,0.284774,0,0,0.0743812,0,0,0,4.06887
7,2,3.56917,0.29864,0,0,0.0603554,0,0,0,1.23961
8,2,5.51323,0.293941,0,0,0.00398501,0,0,0,5.7454
9,2,3.20205,0.303244,0,0,0.0100422,0,0,0,2.03329
10,2,4.68063,0.286495,0,0,0.00939588,0,0,0,10.9809
1,3,0.901412,-0.0163921,0,0,-0.00630186,0,0,0,-4.9718
2,3,1.21873,-0.03751,0,0,-0.0276293,0,0,0,-5.24092
3,3,0.911758,-0.0453537,0,0,0.0308482,0,0,0,-5.00459
4,3,1.14389,-0.0652417,0,0,-0.0951908,0,0,0,-4.87347
5,3,1.19024,-0.0157033,0,0,0.000704574,0,0,0,-5.25355
6,3,1.21025,-0.0494146,0,0,-0.0332781,0,0,0,-5.15036
7,3,1.12322,-0.0616166,0,0,-0.0260151,0,0,0,-5.08565
8,3,1.19525,-0.0388558,0,0,-0.0388132,0,0,0,-5.18246
9,3,0.838652,-0.016743,0,0,0.0182731,0,0,0,-4.88164
10,3,1.19358,-0.0516981,0,0,-0.066531,0,0,0,-5.01765
