rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000291133,0.205565,5,10,8362.31,1e-07,0.033,0.001,13.9309
2,1,0.177756,0.257984,5,10,7846.06,1e-07,0.033,0.001,9.46316
3,1,0.000941067,0.222811,5,10,11142.6,1e-07,0.033,0.001,13.9953
4,1,0.000201516,0.268129,5,10,5888.88,1e-07,0.033,0.001,10.9719
5,1,5.1648e-05,0.256778,5,10,7918.39,1e-07,0.033,0.001,14
6,1,0.000147312,0.243008,5,10,5900.89,1e-07,0.033,0.001,12.9491
7,1,0.000182788,0.227341,5,10,8823.36,1e-07,0.033,0.001,13.9744
8,1,0.000125856,0.23153,5,10,9027.42,1e-07,0.033,0.001,13.9457
9,1,0.000130405,0.225288,5,10,7016.65,1e-07,0.033,0.001,13.9915
10,1,0.000114503,0.272035,5,10,6213.9,1e-07,0.033,0.001,11.0455
1,2,0.016036,0.458382,5,10,7979.68,1e-07,0.033,0.001,13.998
2,2,0.00634875,0.455358,5,10,7742.12,1e-07,0.033,0.001,13.9998
3,2,0.0271138,0.447521,5,10,10253.6,1e-07,0.033,0.001,13.9691
4,2,0.000502328,0.451711,5,10,8504.75,1e-07,0.033,0.001,13.9995
5,2,0.00281342,0.452469,5,10,7677.77,1e-07,0.033,0.001,13.9994
6,2,0.00577485,0.453453,5,10,8045.26,1e-07,0.033,0.001,13.9429
7,2,23.5691,0.453749,5,10,7226.68,1e-07,0.033,0.001,13.9995
8,2,0.00256008,0.461311,5,10,10199.1,1e-07,0.033,0.001,13.9925
9,2,0.0275324,0.434436,5,10,7829.39,1e-07,0.033,0.001,13.9923
10,2,0.00392506,0.452284,5,10,9588.61,1e-07,0.033,0.001,13.9991
1,3,0.000303151,0.308197,5,10,6135.15,1e-07,0.033,0.001,1.42211
2,3,0.000254229,0.307585,5,10,6701.61,1e-07,0.033,0.001,1.42102
3,3,0.000806499,0.296538,5,10,5346.08,1e-07,0.033,0.001,1.5709
4,3,0.00112458,0.30123,5,10,5492.82,1e-07,0.033,0.001,1.32204
5,3,0.000448782,0.294979,5,10,6007.45,1e-07,0.033,0.001,1.32005
6,3,0.000822608,0.294374,5,10,5603.04,1e-07,0.033,0.001,1.23215
7,3,0.00034743,0.310921,5,10,5930.68,1e-07,0.033,0.001,1.47947
8,3,0.00022728,0.307119,5,10,5807.32,1e-07,0.033,0.001,1.91548
9,3,0.000419998,0.309672,5,10,6641.48,1e-07,0.033,0.001,1.16951
10,3,0.000255877,0.310721,5,10,7126.31,1e-07,0.033,0.001,1.30494
