rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.835899,-0.285124,0,0,-0.00123543,0,0,0,-1.43488
2,1,0.360533,-0.298095,0,0,0.00721903,0,0,0,1.1809
3,1,0.775307,-0.29942,0,0,0.0293025,0,0,0,-0.0474296
4,1,0.313479,-0.271388,0,0,0.00504291,0,0,0,10.647
5,1,0.218339,-0.281664,0,0,0.00607134,0,0,0,12.4061
6,1,0.0860878,-0.223676,0,0,-0.0227025,0,0,0,2.06759
7,1,2.5564,-0.319645,0,0,0.0192859,0,0,0,-1.82248
8,1,3.34973,-0.437779,0,0,0.0293112,0,0,0,0.308869
9,1,0.554734,-0.301252,0,0,-0.0218207,0,0,0,7.48893
10,1,0.31036,-0.205671,0,0,-0.038075,0,0,0,2.60527
1,2,4.69335,0.329882,0,0,0.0272816,0,0,0,4.35778
2,2,5.95013,0.317093,0,0,-0.0113856,0,0,0,1.27772
3,2,5.48279,0.316521,0,0,0.0259164,0,0,0,0.644753
4,2,5.33789,0.292886,0,0,-0.00191778,0,0,0,9.72003
5,2,3.84024,0.301202,0,0,-0.0130731,0,0,0,2.01468
6,2,4.26998,0.317681,0,0,0.0117919,0,0,0,1.67868
7,2,8.98126,0.333744,0,0,-0.025619,0,0,0,6.7084
8,2,3.80926,0.324882,0,0,0.0434359,0,0,0,4.58937
9,2,6.12882,0.279353,0,0,0.0186245,0,0,0,2.46393
10,2,4.11372,0.311355,0,0,0.00895352,0,0,0,8.67713
1,3,1.3445,-0.0460496,0,0,0.0237319,0,0,0,-5.9164
2,3,1.49434,-0.0574011,0,0,0.00799582,0,0,0,-5.99167
3,3,1.06865,-0.0509128,0,0,0.0342187,0,0,0,-5.68349
4,3,1.3128,-0.0406345,0,0,-0.0056074,0,0,0,-5.77245
5,3,1.42954,-0.0791603,0,0,-0.00654274,0,0,0,-5.74612
6,3,1.38351,-0.0773508,0,0,0.00610961,0,0,0,-5.83642
7,3,1.19317,-0.0331866,0,0,-0.0476443,0,0,0,-5.67882
8,3,1.04921,-0.028558,0,0,-0.0179051,0,0,0,-5.45454
9,3,1.37379,-0.0486828,0,0,-0.0174875,0,0,0,-5.68961
10,3,1.33768,-0.0500024,0,0,-0.00961456,0,0,0,-5.88481
