rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00011373,0.245386,5,10,7230.26,1e-07,0.033,0.001,12.4539
2,1,7.07008e-05,0.242224,5,10,7291.65,1e-07,0.033,0.001,13.8741
3,1,0.000107043,0.241903,5,10,7454.47,1e-07,0.033,0.001,13.579
4,1,6.74511e-05,0.24878,5,10,7275.8,1e-07,0.033,0.001,14
5,1,6.13296e-05,0.246237,5,10,7283.29,1e-07,0.033,0.001,14
6,1,5.37322e-05,0.260937,5,10,7076.7,1e-07,0.033,0.001,13.9478
7,1,0.000635446,0.23706,5,10,7380.17,1e-07,0.033,0.001,11.8351
8,1,0.0014048,0.210646,5,10,7454.53,1e-07,0.033,0.001,13.7025
9,1,8.58549e-05,0.24146,5,10,7082.95,1e-07,0.033,0.001,13.9998
10,1,6.72411e-05,0.265678,5,10,6968.75,1e-07,0.033,0.001,13.9695
1,2,0.0053845,0.453883,5,10,7439.42,1e-07,0.033,0.001,13.9947
2,2,0.0189215,0.448115,5,10,7157.25,1e-07,0.033,0.001,13.8856
3,2,0.0118575,0.447858,5,10,7429.27,1e-07,0.033,0.001,13.7861
4,2,0.010258,0.437398,5,10,7225.33,1e-07,0.033,0.001,14
5,2,0.00229426,0.44105,5,10,7145.18,1e-07,0.033,0.001,13.945
6,2,0.00352594,0.448379,5,10,7325.07,1e-07,0.033,0.001,13.9232
7,2,0.392067,0.455639,5,10,7056.1,1e-07,0.033,0.001,13.9995
8,2,0.00222427,0.451619,5,10,7560.57,1e-07,0.033,0.001,13.9958
9,2,0.0226234,0.431518,5,10,7375.29,1e-07,0.033,0.001,13.9649
10,2,0.00301587,0.445551,5,10,7304.31,1e-07,0.033,0.001,13.9999
1,3,0.000189128,0.311658,5,10,7413.06,1e-07,0.033,0.001,1.17037
2,3,0.000219701,0.30814,5,10,7297.32,1e-07,0.033,0.001,1.09219
3,3,0.000143535,0.310146,5,10,7491.2,1e-07,0.033,0.001,1.44541
4,3,0.000183227,0.31335,5,10,7198.72,1e-07,0.033,0.001,1.33418
5,3,0.000205916,0.301508,5,10,7191.99,1e-07,0.033,0.001,1.36627
6,3,0.000196652,0.302054,5,10,7283.57,1e-07,0.033,0.001,1.25899
7,3,0.000162568,0.315693,5,10,6902.38,1e-07,0.033,0.001,1.45147
8,3,0.000140771,0.317158,5,10,7110.74,1e-07,0.033,0.001,1.77007
9,3,0.00019475,0.310839,5,10,7113.71,1e-07,0.033,0.001,1.4375
10,3,0.000187842,0.310429,5,10,7169.93,1e-07,0.033,0.001,1.20467
