rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,9.59187e-05,0.234272,5,10,7564.99,1e-07,0.033,0.001,13.6825
2,1,4.41863e-05,0.265017,5,10,8340.29,1e-07,0.033,0.001,13.9991
3,1,8.93216e-05,0.245161,5,10,8111.31,1e-07,0.033,0.001,13.9991
4,1,0.000567343,0.219731,5,10,7424.15,1e-07,0.033,0.001,14
5,1,7.57983e-05,0.24171,5,10,7461.5,1e-07,0.033,0.001,13.9781
6,1,7.71574e-05,0.241909,5,10,6719.21,1e-07,0.033,0.001,13.1681
7,1,0.000249489,0.218232,5,10,8656.66,1e-07,0.033,0.001,13.9954
8,1,0.000260011,0.231192,5,10,8804.1,1e-07,0.033,0.001,13.5249
9,1,8.83521e-05,0.234534,5,10,7211.25,1e-07,0.033,0.001,13.997
10,1,8.89878e-05,0.246026,5,10,6896.37,1e-07,0.033,0.001,13.9997
1,2,0.00750581,0.464897,5,10,7801.74,1e-07,0.033,0.001,13.9996
2,2,0.0154464,0.460365,5,10,7205.7,1e-07,0.033,0.001,13.9731
3,2,0.0183209,0.451828,5,10,8353.64,1e-07,0.033,0.001,13.9684
4,2,0.00188156,0.443815,5,10,8124.75,1e-07,0.033,0.001,13.9995
5,2,0.00286011,0.449018,5,10,8031.96,1e-07,0.033,0.001,13.9837
6,2,0.00507752,0.457309,5,10,7838.54,1e-07,0.033,0.001,13.9741
7,2,1.12113,0.46624,5,10,6908.98,1e-07,0.033,0.001,13.9999
8,2,0.00104574,0.464105,5,10,8704.52,1e-07,0.033,0.001,13.9995
9,2,0.0162474,0.442235,5,10,7645.63,1e-07,0.033,0.001,13.8999
10,2,0.00716923,0.455228,5,10,8430.45,1e-07,0.033,0.001,13.9999
1,3,0.000191879,0.311759,5,10,7628.21,1e-07,0.033,0.001,1.47903
2,3,0.000328011,0.30945,5,10,7715.35,1e-07,0.033,0.001,1.02522
3,3,0.000258698,0.31441,5,10,7439.1,1e-07,0.033,0.001,1.34536
4,3,0.000622975,0.302058,5,10,6214.74,1e-07,0.033,0.001,1.33438
5,3,0.000158893,0.305042,5,10,7538.75,1e-07,0.033,0.001,1.67358
6,3,0.00030631,0.298832,5,10,6628.1,1e-07,0.033,0.001,1.55844
7,3,0.000272763,0.315213,5,10,6780.7,1e-07,0.033,0.001,1.44557
8,3,0.000180881,0.318895,5,10,8112.07,1e-07,0.033,0.001,1.35813
9,3,0.000297065,0.317607,5,10,7483.74,1e-07,0.033,0.001,1.25009
10,3,0.000217652,0.311121,5,10,7877.55,1e-07,0.033,0.001,1.39899
