rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,2.90888,-0.180794,0,-1.91739,-0.300919,0,0,0,-1.15417
2,1,10.5416,-0.2657,0,-2.00009,-0.0816062,0,0,0,1.50388
3,1,4.35584,-0.172214,0,-2.40499,0.0684373,0,0,0,1.05649
4,1,4.25882,-0.25315,0,-1.90176,-0.19277,0,0,0,1.66489
5,1,2.44995,-0.162969,0,-2.71295,0.247735,0,0,0,13.0064
6,1,1.06792,-0.36725,0,1.28321,-0.045451,0,0,0,4.68625
7,1,0.936388,-0.228452,0,-0.0559652,-0.241812,0,0,0,-2.47364
8,1,0.435793,-0.271076,0,-0.157209,-0.190621,0,0,0,6.24787
9,1,1.932,-0.302773,0,-0.795799,0.333651,0,0,0,5.96973
10,1,4.46961,-0.248524,0,-2.15697,0.0481673,0,0,0,4.2878
1,2,6.61115,0.285533,0,1.50111,0.260826,0,0,0,1.38816
2,2,4.08408,0.300315,0,2.4872,0.283639,0,0,0,2.91135
3,2,5.45246,0.282023,0,1.49835,0.128657,0,0,0,2.21791
4,2,3.07185,0.296769,0,4.46488,0.326198,0,0,0,7.04064
5,2,6.91714,0.268589,0,3.65331,0.0784384,0,0,0,7.73266
6,2,9.51241,0.295228,0,4.17923,0.0880548,0,0,0,-0.565093
7,2,6.79124,0.282361,0,3.87916,0.188456,0,0,0,1.3593
8,2,6.1975,0.266854,0,1.77942,0.133381,0,0,0,6.86859
9,2,7.88383,0.322016,0,2.74781,-0.0834478,0,0,0,5.63898
10,2,7.78602,0.293142,0,2.20839,0.0980025,0,0,0,2.39579
1,3,3.87511,-0.0164282,0,-0.719359,-0.192862,0,0,0,-6.93678
2,3,11.1295,-0.0312638,0,-1.11011,-0.143937,0,0,0,-7.16362
3,3,11.6144,-0.0493349,0,-0.86594,-0.39099,0,0,0,-6.53337
4,3,2.58703,-0.0561302,0,0.354162,0.0919147,0,0,0,-7.29614
5,3,1.74683,-0.0428835,0,0.0513578,-0.011835,0,0,0,-6.75339
6,3,0.957819,-0.0403656,0,1.21171,0.331974,0,0,0,-6.74753
7,3,8.50692,-0.00830743,0,-1.26784,-0.304888,0,0,0,-6.75609
8,3,11.0027,-0.0376611,0,-1.04989,-0.1848,0,0,0,-6.94006
9,3,1.7286,-0.0479286,0,-0.194713,-0.0282719,0,0,0,-6.75172
10,3,1.45753,-0.0398608,0,0.0170159,0.0740247,0,0,0,-6.73578
