rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.04739,-0.325004,0,0,-0.0123184,0,0,0,-1.32134
2,1,5.72778,-0.193803,0,0,-0.0115034,0,0,0,-3.10538
3,1,1.61323,-0.411476,0,0,0.0204911,0,0,0,6.05667
4,1,0.601125,-0.350304,0,0,0.00509623,0,0,0,9.00458
5,1,0.119922,-0.236125,0,0,-0.0234827,0,0,0,10.9883
6,1,0.119062,-0.172348,0,0,-0.0427412,0,0,0,4.40989
7,1,0.443112,-0.308286,0,0,0.0498637,0,0,0,7.01124
8,1,1.29168,-0.341259,0,0,0.115898,0,0,0,1.01634
9,1,1.19062,-0.403039,0,0,-0.0249115,0,0,0,5.66521
10,1,2.84047,-0.209484,0,0,-0.0555888,0,0,0,-2.48142
1,2,5.51312,0.341148,0,0,0.0633252,0,0,0,3.55935
2,2,4.72545,0.329182,0,0,-0.00867106,0,0,0,7.35867
3,2,5.94198,0.329791,0,0,0.0950126,0,0,0,1.37275
4,2,8.34962,0.30434,0,0,-0.00401775,0,0,0,8.30872
5,2,3.88395,0.312494,0,0,0.0417173,0,0,0,7.66418
6,2,4.85087,0.325552,0,0,0.0365212,0,0,0,10.0516
7,2,10.8745,0.324937,0,0,-0.0843393,0,0,0,8.43526
8,2,2.76644,0.358467,0,0,0.0930597,0,0,0,6.943
9,2,7.65403,0.318631,0,0,-0.014635,0,0,0,4.59271
10,2,5.7232,0.302879,0,0,0.134429,0,0,0,7.0996
1,3,1.64114,-0.0479853,0,0,-0.0434508,0,0,0,-5.53434
2,3,1.60752,-0.0537592,0,0,0.0324358,0,0,0,-5.7649
3,3,1.61105,-0.0537676,0,0,-0.00231536,0,0,0,-5.57882
4,3,1.72986,-0.0539677,0,0,-0.0658788,0,0,0,-5.61504
5,3,1.50195,-0.0555209,0,0,0.0602311,0,0,0,-5.69973
6,3,2.14083,-0.0832166,0,0,-0.148442,0,0,0,-5.53567
7,3,2.53586,-0.0705185,0,0,-0.107534,0,0,0,-5.85606
8,3,1.10037,-0.0277165,0,0,0.000221622,0,0,0,-5.24462
9,3,1.39156,-0.0296444,0,0,0.0743836,0,0,0,-5.61332
10,3,1.50751,-0.058771,0,0,0.038421,0,0,0,-5.58476
