rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,18.8269,1.70155,5,10,6936.81,1e-07,0.033,0.001,4.52902
2,1,1.82165,1.67419,5,10,6925.58,1e-07,0.033,0.001,4.30642
3,1,7.98204,1.64385,5,10,6919.4,1e-07,0.033,0.001,4.2837
4,1,114903,1.64243,5,10,6927.34,1e-07,0.033,0.001,4.45651
5,1,3420.89,1.69468,5,10,6928.07,1e-07,0.033,0.001,4.23339
6,1,0.00307468,1.76067,5,10,6925.87,1e-07,0.033,0.001,4.65597
7,1,0.067439,1.72793,5,10,6928.27,1e-07,0.033,0.001,4.36766
8,1,0.0860361,1.68192,5,10,6920.47,1e-07,0.033,0.001,4.52124
9,1,4.81128,1.66162,5,10,6933.82,1e-07,0.033,0.001,4.34444
10,1,4.71482,1.61303,5,10,6920.04,1e-07,0.033,0.001,4.51643
1,2,1.6563e+06,0.605189,5,10,6925.52,1e-07,0.033,0.001,13.9888
2,2,0.0409242,0.615388,5,10,6929.34,1e-07,0.033,0.001,13.9532
3,2,1.34723,0.617378,5,10,6925.12,1e-07,0.033,0.001,13.8085
4,2,4.69547,0.642345,5,10,6926.89,1e-07,0.033,0.001,13.2285
5,2,0.00339519,0.646706,5,10,6927.49,1e-07,0.033,0.001,13.6762
6,2,212.703,0.62564,5,10,6928.3,1e-07,0.033,0.001,13.8774
7,2,0.0287509,0.595896,5,10,6924.93,1e-07,0.033,0.001,13.9983
8,2,0.00102032,0.639218,5,10,6925.19,1e-07,0.033,0.001,13.9429
9,2,2843.94,0.62029,5,10,6934.29,1e-07,0.033,0.001,13.9586
10,2,836.735,0.625077,5,10,6937.04,1e-07,0.033,0.001,13.7827
1,3,0.000574198,0.494248,5,10,6928.99,1e-07,0.033,0.001,13.3401
2,3,0.000153025,0.624935,5,10,6926.4,1e-07,0.033,0.001,10.5666
3,3,20.9375,0.460317,5,10,6930.64,1e-07,0.033,0.001,13.4289
4,3,0.0274132,0.472699,5,10,6926.01,1e-07,0.033,0.001,13.8556
5,3,0.14572,0.527505,5,10,6922.65,1e-07,0.033,0.001,10.6885
6,3,0.00876686,0.485247,5,10,6926.1,1e-07,0.033,0.001,12.6488
7,3,0.0292546,0.600691,5,10,6929.62,1e-07,0.033,0.001,8.82462
8,3,418.967,0.54245,5,10,6921.5,1e-07,0.033,0.001,10.9165
9,3,6.65047,0.5268,5,10,6929.44,1e-07,0.033,0.001,11.9414
10,3,0.00145183,0.489297,5,10,6927.36,1e-07,0.033,0.001,13.0546
1,4,57.7578,1.68398,5,10,6928.15,1e-07,0.033,0.001,2.91591
2,4,17.2111,1.84659,5,10,6922.76,1e-07,0.033,0.001,3.75223
3,4,0.00843076,1.68178,5,10,6926.05,1e-07,0.033,0.001,3.23536
4,4,1.07392,1.71756,5,10,6932.75,1e-07,0.033,0.001,3.25246
5,4,0.106159,1.58684,5,10,6924.32,1e-07,0.033,0.001,3.0148
6,4,2.31906,1.58004,5,10,6925.71,1e-07,0.033,0.001,2.8148
7,4,0.0170876,1.66693,5,10,6921.99,1e-07,0.033,0.001,3.21561
8,4,9.20475,1.70226,5,10,6927.61,1e-07,0.033,0.001,3.42365
9,4,63.0172,1.78168,5,10,6923.82,1e-07,0.033,0.001,3.20914
10,4,14.1936,1.85039,5,10,6931.01,1e-07,0.033,0.001,3.41263
