D_pop,1,-0.0329368,-0.0364822,-0.00333066,-0.0197022,0.0222937,-0.0422015,-0.00605995,0.00622143
B_pop,-0.0329368,1,0.144311,0.102804,-0.0328582,-0.803362,0.324586,-0.175658,0.201797
Time0_pop,-0.0364822,0.144311,1,-0.0315895,0.0489013,-0.120547,0.391095,0.0490355,-0.0517708
omega_alpha,-0.00333066,0.102804,-0.0315895,1,-0.0101591,-0.170757,0.00267495,-0.0287627,0.0302967
omega_D,-0.0197022,-0.0328582,0.0489013,-0.0101591,1,0.0511291,0.0669441,0.085242,-0.0922066
omega_B,0.0222937,-0.803362,-0.120547,-0.170757,0.0511291,1,-0.246203,0.200927,-0.228368
omega_Time0,-0.0422015,0.324586,0.391095,0.00267495,0.0669441,-0.246203,1,0.0759604,-0.0755918
a,-0.00605995,-0.175658,0.0490355,-0.0287627,0.085242,0.200927,0.0759604,1,-0.916102
b,0.00622143,0.201797,-0.0517708,0.0302967,-0.0922066,-0.228368,-0.0755918,-0.916102,1
