rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00285988,1.64351,5,10,9812.19,1e-07,0.033,0.001,1.57824
2,1,613352,1.70723,5,10,9813,1e-07,0.033,0.001,1.41258
3,1,0.00937835,1.71053,5,10,9813.64,1e-07,0.033,0.001,1.3756
4,1,49.4972,1.72931,5,10,9815.85,1e-07,0.033,0.001,1.20942
5,1,0.041515,1.62444,5,10,9816.18,1e-07,0.033,0.001,1.49013
6,1,16.2588,1.71277,5,10,9814.3,1e-07,0.033,0.001,1.43576
7,1,2.2915,1.60198,5,10,9814.6,1e-07,0.033,0.001,1.50575
8,1,92.9845,1.61956,5,10,9813.49,1e-07,0.033,0.001,1.49484
9,1,0.0158215,1.65366,5,10,9814.97,1e-07,0.033,0.001,1.43236
10,1,11.8969,1.7712,5,10,9812.94,1e-07,0.033,0.001,1.15107
1,2,302.011,0.60369,5,10,9811.98,1e-07,0.033,0.001,13.3844
2,2,0.000276923,0.630052,5,10,9814.73,1e-07,0.033,0.001,13.8248
3,2,5.8237,0.585127,5,10,9815.51,1e-07,0.033,0.001,13.9966
4,2,0.000850021,0.586766,5,10,9814.85,1e-07,0.033,0.001,13.9954
5,2,1.34843e+08,0.586207,5,10,9814.74,1e-07,0.033,0.001,13.9851
6,2,0.0109793,0.598213,5,10,9814.33,1e-07,0.033,0.001,13.9951
7,2,0.139242,0.583762,5,10,9814.98,1e-07,0.033,0.001,13.9825
8,2,0.00182711,0.595138,5,10,9813.4,1e-07,0.033,0.001,13.9432
9,2,5.34213,0.582883,5,10,9815.47,1e-07,0.033,0.001,13.9182
10,2,4470.91,0.619728,5,10,9812.98,1e-07,0.033,0.001,13.7388
1,3,6.7718e-05,0.535002,5,10,9814.97,1e-07,0.033,0.001,13.9972
2,3,0.00101357,0.46743,5,10,9815.09,1e-07,0.033,0.001,13.0568
3,3,976.609,0.552733,5,10,9814.9,1e-07,0.033,0.001,9.22664
4,3,0.047526,0.550774,5,10,9814.46,1e-07,0.033,0.001,9.67681
5,3,0.00397356,0.591635,5,10,9816.16,1e-07,0.033,0.001,7.75883
6,3,0.0119376,0.599047,5,10,9813.53,1e-07,0.033,0.001,8.98279
7,3,0.00410094,0.445177,5,10,9812.86,1e-07,0.033,0.001,13.8972
8,3,8.31119,0.608648,5,10,9815.91,1e-07,0.033,0.001,8.01813
9,3,0.000198063,0.490383,5,10,9814.74,1e-07,0.033,0.001,13.0798
10,3,7.08044e-05,0.566874,5,10,9813.57,1e-07,0.033,0.001,12.3776
1,4,2.96935,1.66904,5,10,9816.98,1e-07,0.033,0.001,0.0903916
2,4,9298.05,1.60344,5,10,9814.64,1e-07,0.033,0.001,0.202505
3,4,0.414459,1.70988,5,10,9814.81,1e-07,0.033,0.001,0.0151725
4,4,3.4911,1.60759,5,10,9812.19,1e-07,0.033,0.001,0.204422
5,4,0.104871,1.71696,5,10,9813.35,1e-07,0.033,0.001,0.00577736
6,4,2.61689,1.69965,5,10,9813.53,1e-07,0.033,0.001,0.301638
7,4,0.0117183,1.65329,5,10,9814.8,1e-07,0.033,0.001,0.172077
8,4,0.055884,1.72037,5,10,9815.45,1e-07,0.033,0.001,0.00210723
9,4,3.09801,1.612,5,10,9815.23,1e-07,0.033,0.001,0.0928647
10,4,0.00570811,1.75179,5,10,9816.21,1e-07,0.033,0.001,0.0610843
