rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.0347367,-0.264696,0,0,-0.00039663,0,0,0,0.886511
2,1,0.614269,-0.236815,0,0,0.000192513,0,0,0,-1.53279
3,1,-0.348827,-0.122041,0,0,-0.000184409,0,0,0,2.3437
4,1,-0.147869,-0.171149,0,0,0.000180922,0,0,0,4.69874
5,1,0.810495,-0.397775,0,0,-0.00110086,0,0,0,6.88156
6,1,1.0152,-0.277124,0,0,-8.23092e-05,0,0,0,-1.5637
7,1,0.61709,-0.169724,0,0,-0.000576658,0,0,0,-2.06773
8,1,1.14539,-0.379481,0,0,0.000267473,0,0,0,2.13906
9,1,2.19656,-0.254899,0,0,-0.000454796,0,0,0,-2.45855
10,1,0.339456,-0.282948,0,0,0.00150996,0,0,0,3.75673
1,2,9.20694,0.29215,0,0,0.000454485,0,0,0,9.13508
2,2,6.07092,0.259425,0,0,0.000301526,0,0,0,6.42288
3,2,3.84774,0.313029,0,0,0.000249575,0,0,0,4.50225
4,2,7.20445,0.258788,0,0,-6.03841e-05,0,0,0,3.28986
5,2,5.05859,0.301673,0,0,0.000375326,0,0,0,6.60573
6,2,9.82382,0.283983,0,0,-0.000565827,0,0,0,11.3501
7,2,2.51945,0.291784,0,0,4.51536e-05,0,0,0,2.1468
8,2,7.16847,0.262025,0,0,-0.000360439,0,0,0,3.03456
9,2,3.50168,0.305689,0,0,0.00034101,0,0,0,4.26264
10,2,5.05407,0.268487,0,0,-0.00020244,0,0,0,6.58587
1,3,1.02974,-0.0410957,0,0,9.93885e-05,0,0,0,-5.46143
2,3,1.08103,-0.03128,0,0,1.00615e-05,0,0,0,-5.51878
3,3,0.997819,-0.0233099,0,0,-0.000844069,0,0,0,-5.33215
4,3,1.12791,-0.0603153,0,0,-0.000765084,0,0,0,-5.55913
5,3,1.23161,-0.0304633,0,0,0.00044338,0,0,0,-5.65997
6,3,0.957067,-0.0250271,0,0,0.000701707,0,0,0,-5.35714
7,3,1.03111,-0.0427035,0,0,0.00031963,0,0,0,-5.39599
8,3,1.0453,-0.0438913,0,0,0.00034386,0,0,0,-5.46602
9,3,1.03016,-0.0452107,0,0,0.000120653,0,0,0,-5.45568
10,3,1.16642,-0.0212596,0,0,0.000164079,0,0,0,-5.60143
