rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,7.94338e-05,0.253985,5,10,6911,1e-07,0.033,0.001,11.8837
2,1,3.21098e-05,0.306033,5,10,6910.67,1e-07,0.033,0.001,13.9952
3,1,8.80934e-05,0.228176,5,10,6910.69,1e-07,0.033,0.001,14
4,1,0.000109026,0.241893,5,10,6912.59,1e-07,0.033,0.001,11.7857
5,1,9.45643e-05,0.251565,5,10,6911.15,1e-07,0.033,0.001,11.2758
6,1,5.11387e-05,0.261552,5,10,6911.17,1e-07,0.033,0.001,13.9188
7,1,4.56597e-05,0.268175,5,10,6911.15,1e-07,0.033,0.001,13.9467
8,1,0.000155057,0.236108,5,10,6911.28,1e-07,0.033,0.001,10.7074
9,1,0.0698698,0.238388,5,10,6911.11,1e-07,0.033,0.001,9.83992
10,1,7.90198e-05,0.221595,5,10,6911.54,1e-07,0.033,0.001,13.749
1,2,0.00185043,0.442178,5,10,6911.34,1e-07,0.033,0.001,13.9998
2,2,0.0031678,0.431985,5,10,6911.68,1e-07,0.033,0.001,13.9903
3,2,0.00701871,0.433754,5,10,6910.44,1e-07,0.033,0.001,13.9715
4,2,0.00378343,0.438781,5,10,6910.26,1e-07,0.033,0.001,13.9609
5,2,0.00289089,0.433067,5,10,6910.9,1e-07,0.033,0.001,13.9966
6,2,0.00167481,0.434721,5,10,6911.51,1e-07,0.033,0.001,13.9898
7,2,0.0121307,0.44427,5,10,6912.34,1e-07,0.033,0.001,13.9889
8,2,0.000838261,0.447522,5,10,6912.39,1e-07,0.033,0.001,14
9,2,0.0100327,0.434765,5,10,6911.66,1e-07,0.033,0.001,13.981
10,2,0.000878066,0.440577,5,10,6910.18,1e-07,0.033,0.001,13.9756
1,3,0.000124052,0.316536,5,10,6911.2,1e-07,0.033,0.001,1.4705
2,3,0.000113981,0.317364,5,10,6911.29,1e-07,0.033,0.001,1.56061
3,3,0.000141975,0.309164,5,10,6911.76,1e-07,0.033,0.001,1.3938
4,3,0.000157021,0.30345,5,10,6912.37,1e-07,0.033,0.001,1.24265
5,3,0.000150252,0.313347,5,10,6911.39,1e-07,0.033,0.001,1.3048
6,3,0.000166581,0.309618,5,10,6910.81,1e-07,0.033,0.001,1.12232
7,3,0.000134105,0.319197,5,10,6911.54,1e-07,0.033,0.001,1.32078
8,3,0.0001392,0.308253,5,10,6911.96,1e-07,0.033,0.001,1.31814
9,3,0.000130035,0.305007,5,10,6911.47,1e-07,0.033,0.001,1.30795
10,3,0.000161349,0.309484,5,10,6912.14,1e-07,0.033,0.001,1.10884
