rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.477,-0.24386,0,0,-8.00125e-05,0,0,0,-2.05781
2,1,-0.428764,-0.0574425,0,0,-0.000127578,0,0,0,4.20035
3,1,0.580474,-0.351018,0,0,-0.000125269,0,0,0,11.1166
4,1,0.793666,-0.292638,0,0,0.000150504,0,0,0,-2.11139
5,1,0.651355,-0.253433,0,0,-5.7847e-05,0,0,0,-2.36286
6,1,0.0366181,-0.2145,0,0,-5.58207e-05,0,0,0,1.36112
7,1,-0.0767086,-0.189495,0,0,-5.85514e-05,0,0,0,1.78368
8,1,1.14587,-0.316845,0,0,-3.98054e-05,0,0,0,-2.60406
9,1,7.25646,-0.307233,0,0,-6.4054e-05,0,0,0,-2.92242
10,1,0.471774,-0.380285,0,0,-1.47597e-06,0,0,0,0.220132
1,2,3.62525,0.310579,0,0,-3.09776e-05,0,0,0,7.63751
2,2,4.16287,0.287255,0,0,1.82278e-05,0,0,0,3.49519
3,2,4.95841,0.291342,0,0,-0.000160556,0,0,0,2.41283
4,2,4.34046,0.302866,0,0,-0.000186516,0,0,0,2.09556
5,2,4.07139,0.289757,0,0,-9.43983e-05,0,0,0,4.53561
6,2,3.52553,0.293569,0,0,-6.05753e-06,0,0,0,3.4386
7,2,5.50557,0.315297,0,0,0.000114016,0,0,0,3.3516
8,2,2.83341,0.322591,0,0,0.000120906,0,0,0,16.9513
9,2,5.31568,0.293671,0,0,1.54796e-05,0,0,0,2.81938
10,2,2.8798,0.306951,0,0,-0.000198376,0,0,0,2.56746
1,3,0.922776,-0.0236981,0,0,-5.12912e-05,0,0,0,-5.9264
2,3,0.838103,-0.0210847,0,0,-3.8501e-05,0,0,0,-5.85967
3,3,1.05773,-0.0472616,0,0,3.02751e-05,0,0,0,-5.9861
4,3,1.15846,-0.0659168,0,0,0.000118275,0,0,0,-6.11289
5,3,1.11439,-0.0338246,0,0,-2.35175e-05,0,0,0,-6.05917
6,3,1.21756,-0.0457942,0,0,-0.000106862,0,0,0,-6.22422
7,3,1.0007,-0.0153257,0,0,-1.10601e-06,0,0,0,-6.04574
8,3,1.03799,-0.0502139,0,0,5.88242e-05,0,0,0,-6.04795
9,3,0.969882,-0.0607995,0,0,-1.23151e-05,0,0,0,-6.05651
10,3,1.18565,-0.0462274,0,0,8.578e-05,0,0,0,-6.23736
