D_pop,0.0831729,-2.88281e-07,-0.0319415,-0.00692578,-0.000213453,1.04621e-06,-0.0304371,-0.000180618,4.73939e-05
B_pop,-2.88281e-07,1.40903e-08,-3.87793e-05,0.000117221,-2.81281e-07,-9.41809e-10,-7.61069e-05,-4.4049e-07,1.13749e-07
Time0_pop,-0.0319415,-3.87793e-05,10.3611,-1.39096,0.0367757,-7.8912e-05,4.19306,0.0167584,-0.00458119
omega_alpha,-0.00692578,0.000117221,-1.39096,39.8803,-0.00284298,5.108e-05,-1.88639,-0.00396094,0.000801244
omega_D,-0.000213453,-2.81281e-07,0.0367757,-0.00284298,0.0419087,-8.96284e-07,0.0550238,0.00104439,-0.000281853
omega_B,1.04621e-06,-9.41809e-10,-7.8912e-05,5.108e-05,-8.96284e-07,1.04129e-08,-8.60658e-05,-3.42985e-07,8.99185e-08
omega_Time0,-0.0304371,-7.61069e-05,4.19306,-1.88639,0.0550238,-8.60658e-05,11.0585,0.0335286,-0.00906179
a,-0.000180618,-4.4049e-07,0.0167584,-0.00396094,0.00104439,-3.42985e-07,0.0335286,0.00527556,-0.0011935
b,4.73939e-05,1.13749e-07,-0.00458119,0.000801244,-0.000281853,8.99185e-08,-0.00906179,-0.0011935,0.000324999
