rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.467987,-0.314682,0,0,0.01417,0,0,0,1.06259
2,1,0.224971,-0.287035,0,0,-0.0109056,0,0,0,0.815762
3,1,1.00058,-0.300914,0,0,0.0157674,0,0,0,-1.40861
4,1,5.28689,-0.314316,0,0,-0.118541,0,0,0,-2.69469
5,1,0.446536,-0.271916,0,0,-0.0075562,0,0,0,9.98129
6,1,0.173201,-0.161482,0,0,-0.0432799,0,0,0,3.4448
7,1,0.713849,-0.316693,0,0,0.0227324,0,0,0,2.84944
8,1,0.46838,-0.277394,0,0,0.0433394,0,0,0,0.704199
9,1,0.828342,-0.301204,0,0,-0.0482711,0,0,0,-0.992584
10,1,1.21486,-0.205219,0,0,-0.0274955,0,0,0,-2.27748
1,2,5.30242,0.347288,0,0,0.0428426,0,0,0,3.49922
2,2,5.82268,0.330902,0,0,-0.00705601,0,0,0,6.38885
3,2,6.8907,0.328818,0,0,0.0910231,0,0,0,1.15304
4,2,2.72452,0.311423,0,0,0.0264187,0,0,0,4.98143
5,2,4.76771,0.318792,0,0,0.0414666,0,0,0,2.11544
6,2,4.3913,0.333378,0,0,-0.0159476,0,0,0,12.263
7,2,12.5279,0.328674,0,0,-0.064841,0,0,0,9.30827
8,2,3.98916,0.345895,0,0,0.116055,0,0,0,6.88171
9,2,7.63012,0.292784,0,0,0.0566827,0,0,0,6.01924
10,2,6.03953,0.304791,0,0,0.133511,0,0,0,8.36343
1,3,1.89588,-0.0508982,0,0,0.0314093,0,0,0,-6.24433
2,3,1.60806,-0.0359448,0,0,0.080986,0,0,0,-6.19454
3,3,1.69748,-0.0683014,0,0,0.00478972,0,0,0,-5.98154
4,3,1.25689,-0.0134689,0,0,0.0224539,0,0,0,-5.78729
5,3,1.81607,-0.069885,0,0,0.0565878,0,0,0,-6.19476
6,3,1.99338,-0.0809496,0,0,-0.0789054,0,0,0,-5.93722
7,3,1.67709,-0.0415275,0,0,-0.0901707,0,0,0,-5.87371
8,3,1.27571,-0.0268324,0,0,-0.0486463,0,0,0,-5.5819
9,3,1.78094,-0.0396807,0,0,0.00369925,0,0,0,-5.99947
10,3,1.84888,-0.054038,0,0,0.0337691,0,0,0,-6.11403
