rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,7.8721e-05,0.237182,5,10,7077.14,1e-07,0.033,0.001,13.8883
2,1,6.17377e-05,0.243831,5,10,6901.89,1e-07,0.033,0.001,13.8573
3,1,0.000134088,0.24047,5,10,7088.46,1e-07,0.033,0.001,12.783
4,1,0.00974796,0.237269,5,10,6197.58,1e-07,0.033,0.001,10.4129
5,1,7.70504e-05,0.247545,5,10,6925.04,1e-07,0.033,0.001,14
6,1,5.86229e-05,0.276449,5,10,6682.02,1e-07,0.033,0.001,13.9896
7,1,0.000100662,0.236706,5,10,7138,1e-07,0.033,0.001,13.9812
8,1,7.8752e-05,0.246193,5,10,7286.62,1e-07,0.033,0.001,13.8407
9,1,0.000112873,0.240401,5,10,6648.75,1e-07,0.033,0.001,13.1727
10,1,0.000166132,0.264619,5,10,6788.33,1e-07,0.033,0.001,11.4102
1,2,0.00990051,0.459803,5,10,7283,1e-07,0.033,0.001,13.9902
2,2,0.0166573,0.45233,5,10,6928.51,1e-07,0.033,0.001,13.9995
3,2,0.0484664,0.451389,5,10,7642.49,1e-07,0.033,0.001,13.8979
4,2,0.000751782,0.443604,5,10,7164.36,1e-07,0.033,0.001,13.9978
5,2,0.00580011,0.446886,5,10,7272.99,1e-07,0.033,0.001,13.9608
6,2,0.00398073,0.453452,5,10,6867.18,1e-07,0.033,0.001,14
7,2,13.603,0.451323,5,10,6539.49,1e-07,0.033,0.001,14
8,2,0.00266267,0.459163,5,10,7836.21,1e-07,0.033,0.001,13.9997
9,2,0.101524,0.435413,5,10,7384.5,1e-07,0.033,0.001,13.9992
10,2,0.020691,0.440672,5,10,7974.2,1e-07,0.033,0.001,13.9999
1,3,0.000328259,0.308775,5,10,7200.21,1e-07,0.033,0.001,1.07872
2,3,0.00024616,0.313427,5,10,7566.17,1e-07,0.033,0.001,1.12931
3,3,0.000269185,0.303448,5,10,7011.07,1e-07,0.033,0.001,1.37093
4,3,0.000173263,0.320551,5,10,7136.01,1e-07,0.033,0.001,1.63046
5,3,0.00030308,0.302967,5,10,7383.8,1e-07,0.033,0.001,1.12908
6,3,0.000361875,0.299634,5,10,6448.16,1e-07,0.033,0.001,1.42669
7,3,0.000263754,0.311682,5,10,6375.93,1e-07,0.033,0.001,1.5101
8,3,0.000176555,0.316296,5,10,6646.26,1e-07,0.033,0.001,1.95025
9,3,0.000292618,0.312258,5,10,7003.43,1e-07,0.033,0.001,1.34894
10,3,0.000313189,0.307807,5,10,7217.22,1e-07,0.033,0.001,1.2157
