rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,2.42456,-0.32945,0,0,-0.00612697,0,0,0,-1.50715
2,1,0.0600924,-0.262052,0,0,0.00997047,0,0,0,3.90601
3,1,3.61735,-0.422583,0,0,0.130948,0,0,0,0.035105
4,1,2.84232,-0.407056,0,0,-0.017672,0,0,0,7.76257
5,1,0.261773,-0.265174,0,0,-0.0563156,0,0,0,11.4932
6,1,0.116971,-0.23642,0,0,-0.0660222,0,0,0,-0.00526372
7,1,1.59616,-0.406176,0,0,0.0472228,0,0,0,5.4301
8,1,3.31729,-0.411253,0,0,0.135462,0,0,0,0.100342
9,1,1.22567,-0.353657,0,0,0.0342867,0,0,0,3.34374
10,1,0.184592,-0.177389,0,0,-0.0279593,0,0,0,9.84197
1,2,5.11128,0.353124,0,0,0.114788,0,0,0,3.32241
2,2,6.15947,0.335401,0,0,0.00813864,0,0,0,3.53971
3,2,6.46824,0.331424,0,0,0.0636593,0,0,0,2.66717
4,2,3.41546,0.3279,0,0,-0.0391314,0,0,0,10.7268
5,2,4.19087,0.320546,0,0,0.0446062,0,0,0,1.91214
6,2,4.91009,0.337464,0,0,-0.0207411,0,0,0,2.41527
7,2,10.7449,0.358034,0,0,-0.0995887,0,0,0,7.12902
8,2,3.64014,0.346838,0,0,0.141967,0,0,0,4.67835
9,2,6.08161,0.291978,0,0,0.0105018,0,0,0,0.994079
10,2,5.97166,0.325198,0,0,0.0325468,0,0,0,8.26091
1,3,2.10885,-0.071229,0,0,-0.076368,0,0,0,-5.80789
2,3,1.82617,-0.0576657,0,0,-0.0645511,0,0,0,-5.67804
3,3,1.63228,-0.0493404,0,0,-0.0464206,0,0,0,-5.62563
4,3,2.01212,-0.0627609,0,0,-0.0750455,0,0,0,-5.76004
5,3,1.56657,-0.0609541,0,0,0.0445212,0,0,0,-5.78523
6,3,1.42173,-0.0472176,0,0,0.0100543,0,0,0,-5.64358
7,3,2.67702,-0.0512173,0,0,-0.0907741,0,0,0,-6.07879
8,3,1.45579,-0.0380652,0,0,0.0577747,0,0,0,-5.78989
9,3,2.18477,-0.047488,0,0,-0.00162874,0,0,0,-5.92612
10,3,2.25238,-0.0639711,0,0,0.0177143,0,0,0,-6.04255
