rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00623651,0.246611,5,10,6673.33,1e-07,0.033,0.001,10.9875
2,1,0.00579102,0.213832,5,10,6433.52,1e-07,0.033,0.001,13.7867
3,1,0.000882534,0.205567,5,10,7122.98,1e-07,0.033,0.001,13.9992
4,1,7.81284e-05,0.242844,5,10,5746.29,1e-07,0.033,0.001,14
5,1,0.000100689,0.23865,5,10,6956.34,1e-07,0.033,0.001,13.9981
6,1,5.5411e-05,0.275112,5,10,6165.91,1e-07,0.033,0.001,13.9971
7,1,8.30584e-05,0.236676,5,10,7719.85,1e-07,0.033,0.001,14
8,1,8.73105e-05,0.243133,5,10,7605.28,1e-07,0.033,0.001,13.7987
9,1,8.35058e-05,0.236799,5,10,6218.76,1e-07,0.033,0.001,14
10,1,0.000101448,0.250411,5,10,6113.41,1e-07,0.033,0.001,13.9982
1,2,0.661013,0.438319,5,10,8048.54,1e-07,0.033,0.001,13.9981
2,2,0.0233491,0.456509,5,10,6991.43,1e-07,0.033,0.001,13.9594
3,2,0.0419773,0.454255,5,10,7924.9,1e-07,0.033,0.001,13.8827
4,2,0.00480615,0.449375,5,10,6601.55,1e-07,0.033,0.001,13.9998
5,2,0.00196793,0.443915,5,10,7295.99,1e-07,0.033,0.001,13.9773
6,2,0.0141996,0.450253,5,10,8250.27,1e-07,0.033,0.001,14
7,2,29.7483,0.462003,5,10,6033.71,1e-07,0.033,0.001,13.9997
8,2,0.00285997,0.458379,5,10,8199.27,1e-07,0.033,0.001,13.9966
9,2,0.14346,0.441288,5,10,6675.22,1e-07,0.033,0.001,13.9926
10,2,0.072697,0.444253,5,10,7372.01,1e-07,0.033,0.001,13.9999
1,3,0.000356414,0.303944,5,10,6174.28,1e-07,0.033,0.001,1.32276
2,3,0.000251778,0.309078,5,10,6830.12,1e-07,0.033,0.001,1.24953
3,3,0.00031984,0.30348,5,10,6530.94,1e-07,0.033,0.001,1.24665
4,3,0.00037154,0.306602,5,10,5805.25,1e-07,0.033,0.001,1.44208
5,3,0.000254901,0.299285,5,10,6442.32,1e-07,0.033,0.001,1.38131
6,3,0.000404886,0.293331,5,10,5790.24,1e-07,0.033,0.001,1.50873
7,3,0.000138662,0.316475,5,10,6553.14,1e-07,0.033,0.001,1.84109
8,3,0.000167409,0.318541,5,10,6801.69,1e-07,0.033,0.001,1.69779
9,3,0.000214125,0.316493,5,10,6710.44,1e-07,0.033,0.001,1.39672
10,3,0.000804627,0.297929,5,10,5634.67,1e-07,0.033,0.001,1.27875
