rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,4.84025,-0.276749,0,0,-0.0138587,0,0,0,-2.70321
2,1,4.76614,-0.419371,0,0,-0.0504566,0,0,0,0.171815
3,1,2.88487,-0.458791,0,0,0.0513483,0,0,0,5.75655
4,1,0.46043,-0.292144,0,0,-0.163424,0,0,0,9.75758
5,1,0.714108,-0.309566,0,0,0.0276753,0,0,0,4.90135
6,1,0.116855,-0.167385,0,0,-0.0929431,0,0,0,4.47774
7,1,0.52162,-0.31787,0,0,0.131817,0,0,0,9.9278
8,1,0.571547,-0.290952,0,0,0.116864,0,0,0,0.230191
9,1,0.526992,-0.317349,0,0,-0.0844077,0,0,0,10.7847
10,1,0.721621,-0.261459,0,0,-0.101494,0,0,0,4.95394
1,2,9.5036,0.298383,0,0,0.173512,0,0,0,4.88821
2,2,6.16039,0.339047,0,0,0.0327062,0,0,0,1.84257
3,2,6.74696,0.334096,0,0,0.158031,0,0,0,0.776706
4,2,4.57973,0.323295,0,0,-0.0246741,0,0,0,7.34544
5,2,3.68681,0.311071,0,0,0.075347,0,0,0,2.42689
6,2,5.66304,0.325247,0,0,0.198267,0,0,0,12.1662
7,2,13.3104,0.351008,0,0,-0.114617,0,0,0,6.8549
8,2,4.06064,0.343133,0,0,0.192067,0,0,0,4.32254
9,2,7.97588,0.305135,0,0,-0.0135757,0,0,0,3.54757
10,2,7.29613,0.311832,0,0,0.0857126,0,0,0,8.48901
1,3,1.97817,-0.0677181,0,0,-0.0915859,0,0,0,-6.25793
2,3,1.63062,-0.050968,0,0,0.00936454,0,0,0,-6.32069
3,3,1.8699,-0.0692479,0,0,-0.0354273,0,0,0,-6.32323
4,3,2.01973,-0.0590126,0,0,-0.153216,0,0,0,-6.16205
5,3,1.64295,-0.0831648,0,0,-0.0490901,0,0,0,-6.20996
6,3,2.10568,-0.103261,0,0,-0.155805,0,0,0,-6.11151
7,3,1.03411,-0.0273177,0,0,-0.0320342,0,0,0,-5.88534
8,3,1.22251,-0.0208105,0,0,0.00519219,0,0,0,-5.97813
9,3,1.46863,-0.0272608,0,0,-0.00831376,0,0,0,-6.19764
10,3,2.79245,-0.087707,0,0,-0.183039,0,0,0,-6.29527
