D_pop,0.196075,0.0359501,-0.273385,0.00560969,-0.02074,-0.284196,0.00344596,-0.00106532
B_pop,0.0359501,0.154874,-0.836238,0.04372,-0.0416367,-0.326669,0.00561078,-0.00167666
Time0_pop,-0.273385,-0.836238,96.7462,-0.470178,0.980922,18.1752,-0.0625528,0.0165466
omega_D,0.00560969,0.04372,-0.470178,0.0874662,-0.0204265,-0.347569,0.00318434,-0.000990667
omega_B,-0.02074,-0.0416367,0.980922,-0.0204265,0.132623,-0.00634648,-0.00502843,0.0013757
omega_Time0,-0.284196,-0.326669,18.1752,-0.347569,-0.00634648,52.2,-0.00855012,0.00503076
a,0.00344596,0.00561078,-0.0625528,0.00318434,-0.00502843,-0.00855012,0.00518576,-0.00120691
b,-0.00106532,-0.00167666,0.0165466,-0.000990667,0.0013757,0.00503076,-0.00120691,0.000346111
