rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.118046,1.58971,5,10,9341.17,1e-07,0.033,0.001,1.06584
2,1,0.0119728,1.58555,5,10,9342.45,1e-07,0.033,0.001,1.35139
3,1,1226.37,1.63732,5,10,9341.85,1e-07,0.033,0.001,1.22273
4,1,0.00833059,1.61695,5,10,9341.33,1e-07,0.033,0.001,1.46231
5,1,0.0896381,1.65071,5,10,9342.97,1e-07,0.033,0.001,1.12288
6,1,1674.06,1.78878,5,10,9339.76,1e-07,0.033,0.001,1.14949
7,1,2.31794,1.66375,5,10,9340.91,1e-07,0.033,0.001,1.01247
8,1,0.0543874,1.58268,5,10,9341.95,1e-07,0.033,0.001,1.32899
9,1,648.805,1.62432,5,10,9340.21,1e-07,0.033,0.001,1.36649
10,1,19955.1,1.57828,5,10,9340.28,1e-07,0.033,0.001,1.198
1,2,8400.23,0.573373,5,10,9343.4,1e-07,0.033,0.001,13.9972
2,2,0.0186365,0.597632,5,10,9341.11,1e-07,0.033,0.001,13.4925
3,2,0.198459,0.573773,5,10,9340.98,1e-07,0.033,0.001,13.9571
4,2,0.000592874,0.601305,5,10,9343.61,1e-07,0.033,0.001,14
5,2,878150,0.581992,5,10,9340.47,1e-07,0.033,0.001,13.761
6,2,0.000802345,0.593224,5,10,9341.87,1e-07,0.033,0.001,13.7566
7,2,0.000659838,0.598399,5,10,9341.2,1e-07,0.033,0.001,13.5401
8,2,768062,0.57469,5,10,9342.78,1e-07,0.033,0.001,13.9998
9,2,0.183344,0.571374,5,10,9340.38,1e-07,0.033,0.001,13.9786
10,2,0.0164685,0.575998,5,10,9339.58,1e-07,0.033,0.001,13.9919
1,3,4.46863e-05,0.567907,5,10,9341.45,1e-07,0.033,0.001,13.9582
2,3,0.000122373,0.473619,5,10,9340.97,1e-07,0.033,0.001,13.9554
3,3,0.00741671,0.52081,5,10,9341.43,1e-07,0.033,0.001,10.1849
4,3,0.00816661,0.447265,5,10,9342.46,1e-07,0.033,0.001,13.9996
5,3,0.00149621,0.610767,5,10,9343.28,1e-07,0.033,0.001,7.76023
6,3,0.00104358,0.602377,5,10,9339.05,1e-07,0.033,0.001,9.0475
7,3,1.67049e+06,0.49995,5,10,9339.43,1e-07,0.033,0.001,11.5981
8,3,0.000171845,0.512418,5,10,9340.98,1e-07,0.033,0.001,12.0197
9,3,1.47651,0.459232,5,10,9340.9,1e-07,0.033,0.001,13.4341
10,3,0.122643,0.599485,5,10,9342.76,1e-07,0.033,0.001,8.11263
1,4,358.392,1.56129,5,10,9339.88,1e-07,0.033,0.001,0.0304762
2,4,0.250816,1.61676,5,10,9341.67,1e-07,0.033,0.001,0.00695387
3,4,0.00802922,1.84482,5,10,9342.34,1e-07,0.033,0.001,0.00908913
4,4,0.0490655,1.58196,5,10,9340.51,1e-07,0.033,0.001,0.0332038
5,4,0.89003,1.72894,5,10,9342.07,1e-07,0.033,0.001,0.101703
6,4,0.0465026,1.80718,5,10,9340.43,1e-07,0.033,0.001,0.0101842
7,4,136306,1.84357,5,10,9340.56,1e-07,0.033,0.001,0.016507
8,4,0.00264908,1.72157,5,10,9341.02,1e-07,0.033,0.001,0.118324
9,4,0.0128258,1.81916,5,10,9341.58,1e-07,0.033,0.001,0.0380711
10,4,0.0061339,1.69729,5,10,9341.4,1e-07,0.033,0.001,0.0566634
