rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.47466,1.68065,5,10,9497.97,1e-07,0.033,0.001,1.34838
2,1,0.389465,1.60656,5,10,9499.68,1e-07,0.033,0.001,1.42413
3,1,21.4922,1.53009,5,10,9499.01,1e-07,0.033,0.001,1.40865
4,1,140611,1.66182,5,10,9500.15,1e-07,0.033,0.001,1.40193
5,1,0.0107897,1.72963,5,10,9500.35,1e-07,0.033,0.001,1.31847
6,1,2.06781,1.58353,5,10,9501.55,1e-07,0.033,0.001,1.31217
7,1,756.688,1.71778,5,10,9497.6,1e-07,0.033,0.001,1.15992
8,1,0.0015732,1.6013,5,10,9499.11,1e-07,0.033,0.001,1.70439
9,1,0.219776,1.66538,5,10,9500.39,1e-07,0.033,0.001,1.42287
10,1,0.00240506,1.56945,5,10,9499.85,1e-07,0.033,0.001,1.55702
1,2,0.027036,0.568573,5,10,9499.08,1e-07,0.033,0.001,13.9996
2,2,2.63217,0.590372,5,10,9504.26,1e-07,0.033,0.001,13.9755
3,2,0.0436675,0.584413,5,10,9501.1,1e-07,0.033,0.001,13.9911
4,2,0.201131,0.581457,5,10,9499.42,1e-07,0.033,0.001,13.825
5,2,5.68272,0.582695,5,10,9499.3,1e-07,0.033,0.001,13.9889
6,2,32.9613,0.582503,5,10,9502.56,1e-07,0.033,0.001,13.9901
7,2,15273.9,0.575818,5,10,9501.45,1e-07,0.033,0.001,13.972
8,2,36530.3,0.592903,5,10,9498.52,1e-07,0.033,0.001,13.7294
9,2,36602.6,0.586624,5,10,9502.18,1e-07,0.033,0.001,13.743
10,2,0.0995849,0.571336,5,10,9500.65,1e-07,0.033,0.001,13.9965
1,3,40129.4,0.534858,5,10,9502.38,1e-07,0.033,0.001,9.7528
2,3,0.00104501,0.444573,5,10,9500.16,1e-07,0.033,0.001,13.8115
3,3,0.577378,0.561318,5,10,9499.35,1e-07,0.033,0.001,8.96404
4,3,0.646219,0.554744,5,10,9498.29,1e-07,0.033,0.001,8.65934
5,3,3375.14,0.448602,5,10,9503.1,1e-07,0.033,0.001,13.9997
6,3,0.549685,0.529452,5,10,9502.74,1e-07,0.033,0.001,10.4604
7,3,0.000782864,0.512525,5,10,9500.51,1e-07,0.033,0.001,10.923
8,3,8.59212,0.597704,5,10,9504.51,1e-07,0.033,0.001,7.59841
9,3,0.00145674,0.468403,5,10,9504.11,1e-07,0.033,0.001,13.2322
10,3,5.38084,0.450946,5,10,9497.66,1e-07,0.033,0.001,13.9323
1,4,0.310953,1.74722,5,10,9499.72,1e-07,0.033,0.001,0.0461071
2,4,0.854832,1.60686,5,10,9500.82,1e-07,0.033,0.001,0.0315574
3,4,0.0151372,1.7462,5,10,9501.45,1e-07,0.033,0.001,0.297279
4,4,0.0170889,1.68285,5,10,9500.73,1e-07,0.033,0.001,0.00353845
5,4,8.38871,1.80123,5,10,9501.16,1e-07,0.033,0.001,0.0692696
6,4,1115.58,1.75116,5,10,9497.31,1e-07,0.033,0.001,0.148065
7,4,553.865,1.60878,5,10,9498.75,1e-07,0.033,0.001,0.0744121
8,4,10130.9,1.73671,5,10,9497.6,1e-07,0.033,0.001,0.0814481
9,4,0.00552624,1.75832,5,10,9500,1e-07,0.033,0.001,0.117674
10,4,361.86,1.70115,5,10,9501.87,1e-07,0.033,0.001,0.0123274
