rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,11.416,0.560932,0,0,-0.000263473,0,0,0,-2.74564
2,1,8.9746,0.515847,0,0,-8.38139e-05,0,0,0,-2.68494
3,1,12.9853,0.46708,0,0,-0.000154309,0,0,0,-2.6971
4,1,21.7713,0.549662,0,0,-3.35911e-05,0,0,0,-2.70242
5,1,5.38842,0.589658,0,0,-1.30334e-05,0,0,0,-2.77045
6,1,10.6441,0.501405,0,0,0.000113029,0,0,0,-2.77574
7,1,16.5465,0.582784,0,0,-0.000302071,0,0,0,-2.9111
8,1,3.46294,0.512568,0,0,-0.000143965,0,0,0,-2.48264
9,1,8.40244,0.551801,0,0,-9.04016e-06,0,0,0,-2.68592
10,1,3.88741,0.492475,0,0,-6.59295e-05,0,0,0,-2.58504
1,2,6.307,-0.522876,0,0,-0.000146894,0,0,0,10.0118
2,2,10.8854,-0.485253,0,0,0.000398985,0,0,0,5.83863
3,2,6.78644,-0.495397,0,0,6.64381e-05,0,0,0,6.85024
4,2,8.31379,-0.500468,0,0,-0.000111214,0,0,0,3.8635
5,2,11.655,-0.498342,0,0,-0.000123465,0,0,0,6.62941
6,2,13.4129,-0.498672,0,0,0.000220033,0,0,0,6.74568
7,2,19.5515,-0.510213,0,0,0.000102458,0,0,0,5.70641
8,2,20.4235,-0.480975,0,0,-0.000205308,0,0,0,3.4206
9,2,20.4255,-0.491622,0,0,0.000180043,0,0,0,3.47307
10,2,7.61084,-0.518029,0,0,1.85785e-05,0,0,0,7.77602
1,3,20.5175,-0.584005,0,0,0.000201207,0,0,0,0.325174
2,3,3.05386,-0.76889,0,0,-3.3236e-05,0,0,0,3.78823
3,3,9.36833,-0.535719,0,0,-0.000118736,0,0,0,0.0704885
4,3,9.48097,-0.547498,0,0,-0.000230108,0,0,0,-0.0228454
5,3,18.0418,-0.759869,0,0,0.000276708,0,0,0,10.2304
6,3,9.31918,-0.594162,0,0,0.000239088,0,0,0,0.577477
7,3,2.76503,-0.626656,0,0,3.35102e-06,0,0,0,0.760825
8,3,12.0684,-0.472909,0,0,0.000424561,0,0,0,-0.334757
9,3,3.38603,-0.716676,0,0,0.000382862,0,0,0,2.34074
10,3,11.6004,-0.754658,0,0,-0.000295909,0,0,0,4.82105
1,4,8.74947,0.599774,0,0,-7.89647e-05,0,0,0,-6.24049
2,4,9.76074,0.516034,0,0,3.64863e-05,0,0,0,-6.63097
3,4,5.72699,0.599195,0,0,0.000103186,0,0,0,-4.34007
4,4,5.84826,0.562238,0,0,2.69533e-05,0,0,0,-9.12102
5,4,12.0445,0.63022,0,0,7.17973e-05,0,0,0,-5.82441
6,4,16.9347,0.602027,0,0,-0.000332892,0,0,0,-5.05133
7,4,16.2345,0.517229,0,0,-0.000181897,0,0,0,-5.75141
8,4,19.1409,0.593744,0,0,-0.000302336,0,0,0,-5.65938
9,4,4.71934,0.606111,0,0,-4.96799e-05,0,0,0,-5.28501
10,4,15.8088,0.573055,0,0,0.000147386,0,0,0,-7.62473
