rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.07218,0,0,-0.143236,0,0,0,-11.6703
2,1,0,0.933211,0,0,-0.246543,0,0,0,-17.8714
3,1,0,1.17014,0,0,-0.0607101,0,0,0,-5.07448
4,1,0,0.948082,0,0,-0.24027,0,0,0,-3.67286
5,1,0,0.886353,0,0,-0.294128,0,0,0,-14.6192
6,1,0,1.16421,0,0,-0.0658046,0,0,0,2.15199
7,1,0,1.15687,0,0,-0.0674816,0,0,0,-12.2902
8,1,0,1.01659,0,0,-0.184981,0,0,0,-4.8286
9,1,0,0.710861,0,0,-0.420205,0,0,0,12.5044
10,1,0,0.835504,0,0,-0.328841,0,0,0,-12.5697
1,2,0,-0.890345,0,0,0.225677,0,0,0,14.2255
2,2,0,-0.889996,0,0,0.429769,0,0,0,-2.6355
3,2,0,-0.885001,0,0,0.959684,0,0,0,2.67925
4,2,0,-0.886106,0,0,0.616437,0,0,0,11.8315
5,2,0,-0.886575,0,0,0.546641,0,0,0,-3.19112
6,2,0,-0.894829,0,0,0.296871,0,0,0,4.44254
7,2,0,-0.884488,0,0,0.405535,0,0,0,6.33487
8,2,0,-0.914391,0,0,0.526464,0,0,0,4.04616
9,2,0,-0.902616,0,0,0.683115,0,0,0,18.1948
10,2,0,-0.881836,0,0,0.459204,0,0,0,-5.10641
1,3,0,-1.17294,0,0,-0.0659739,0,0,0,11.6118
2,3,0,-1.03376,0,0,-0.774195,0,0,0,3.82572
3,3,0,-1.11296,0,0,-0.361039,0,0,0,3.28223
4,3,0,-0.99967,0,0,-0.961661,0,0,0,4.69412
5,3,0,-1.17362,0,0,0.438631,0,0,0,-16.3629
6,3,0,-1.08697,0,0,-0.543735,0,0,0,15.2184
7,3,0,-0.833052,0,0,-1.10029,0,0,0,3.49446
8,3,0,-1.12576,0,0,-0.014469,0,0,0,-21.243
9,3,0,-1.14165,0,0,0.27336,0,0,0,11.3061
10,3,0,-1.16027,0,0,-0.195027,0,0,0,-5.91087
1,4,0,1.33469,0,0,0.0500637,0,0,0,-8.94518
2,4,0,0.965232,0,0,-0.263065,0,0,0,-7.94076
3,4,0,0.260519,0,0,-0.765163,0,0,0,1.72237
4,4,0,0.999275,0,0,-0.224328,0,0,0,4.85419
5,4,0,0.96864,0,0,-0.25491,0,0,0,7.0694
6,4,0,1.31458,0,0,0.0410041,0,0,0,1.54151
7,4,0,1.4762,0,0,0.172491,0,0,0,6.51156
8,4,0,1.14986,0,0,-0.101209,0,0,0,-10.0864
9,4,0,1.09062,0,0,-0.150934,0,0,0,-2.33526
10,4,0,0.983555,0,0,-0.227529,0,0,0,18.0818
