rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00089816,0.235844,5,10,7029.1,1e-07,0.033,0.001,11.4166
2,1,6.33469e-05,0.249429,5,10,7106.13,1e-07,0.033,0.001,13.9773
3,1,0.000188324,0.243862,5,10,7147.2,1e-07,0.033,0.001,11.8977
4,1,0.000123197,0.233052,5,10,6453.88,1e-07,0.033,0.001,14
5,1,7.25795e-05,0.25919,5,10,7006.64,1e-07,0.033,0.001,13.945
6,1,6.13274e-05,0.262064,5,10,6252.07,1e-07,0.033,0.001,13.9953
7,1,6.90212e-05,0.244228,5,10,7853.02,1e-07,0.033,0.001,14
8,1,0.000211856,0.221598,5,10,8199.33,1e-07,0.033,0.001,13.9514
9,1,9.54393e-05,0.237355,5,10,6299.45,1e-07,0.033,0.001,14
10,1,8.49297e-05,0.257908,5,10,5642.76,1e-07,0.033,0.001,13.999
1,2,0.00971028,0.459428,5,10,7786.86,1e-07,0.033,0.001,13.9986
2,2,0.131175,0.450944,5,10,6886.7,1e-07,0.033,0.001,13.9995
3,2,0.0342213,0.447091,5,10,7578.56,1e-07,0.033,0.001,13.987
4,2,0.011012,0.441529,5,10,6878.81,1e-07,0.033,0.001,14
5,2,0.00479117,0.444936,5,10,7226.67,1e-07,0.033,0.001,13.9802
6,2,0.00522196,0.455954,5,10,8220.13,1e-07,0.033,0.001,13.9175
7,2,3.15939,0.45989,5,10,6072.92,1e-07,0.033,0.001,13.9999
8,2,0.00225019,0.457645,5,10,8589.57,1e-07,0.033,0.001,13.9999
9,2,0.0249168,0.432455,5,10,6852.07,1e-07,0.033,0.001,13.9395
10,2,0.00487197,0.453616,5,10,7415.89,1e-07,0.033,0.001,14
1,3,0.000223456,0.311488,5,10,7066.24,1e-07,0.033,0.001,1.328
2,3,0.000148212,0.317609,5,10,7642.33,1e-07,0.033,0.001,1.52008
3,3,0.000215601,0.314741,5,10,7026.92,1e-07,0.033,0.001,1.4218
4,3,0.000155393,0.322106,5,10,7279.79,1e-07,0.033,0.001,1.54792
5,3,0.000350376,0.293016,5,10,5860.83,1e-07,0.033,0.001,1.56976
6,3,0.000437876,0.295237,5,10,6089.93,1e-07,0.033,0.001,1.33554
7,3,0.000279667,0.309431,5,10,6435.21,1e-07,0.033,0.001,1.49524
8,3,0.000168344,0.314001,5,10,6765.61,1e-07,0.033,0.001,1.72197
9,3,0.000544263,0.306543,5,10,6321.1,1e-07,0.033,0.001,1.11492
10,3,0.000245473,0.310254,5,10,7595.33,1e-07,0.033,0.001,1.18719
